NDVI,Slope,Elevation,Insolation,TWI
0.0699179322,7.2474217415,210.82783508,15.74114418,5.88151407
0.0840746984,6.3991408348,210.60751343,16.638332367,5.57859039
0.067083776,9.5875597,209.35223389,16.172651291,4.16160297
0.0541906729,10.605161667,208.28659058,15.753436089,4.08575821
0.0712138265,9.2794427872,208.27197266,16.252248764,2.98096514
0.081031248,9.8974561691,207.64253235,17.097839355,3.19555902
0.0119011486,18.153448105,319.11849976,18.528848648,2.45038414
0.0239264239,21.25869751,314.14816284,17.787986755,2.30355024
0.0405858718,20.049182892,311.58276367,17.942619324,2.52786374
0.0607387908,29.169208527,307.27841187,16.511985779,2.42203569
0.0709112436,17.071191788,302.79089355,19.163797379,3.37161875
0.065816015,20.091653824,300.12487793,17.15819931,2.91221237
0.0688769221,28.839857101,296.16287231,15.840373993,2.76933432
0.0912722722,27.455354691,291.14266968,15.957348824,2.67751789
0.1158369482,28.738340378,284.49612427,16.286582947,2.76517272
0.1350797415,30.710426331,278.87033081,16.250001907,3.01385951
0.1531016082,27.521192551,273.12536621,16.63542366,3.18293285
0.1718304753,32.767086029,267.26577759,16.399284363,3.29669309
0.1585431099,30.935558319,261.69674683,17.090026855,3.44172645
0.1305313855,19.576023102,257.98880005,18.619327545,3.35228848
0.1406962574,12.396525383,255.62736511,19,3.34779692
0.1777534485,16.206607819,253.25547791,19,3.67388439
0.1966973245,22.099710464,250.14155579,18.496170044,3.83967304
0.1854711473,31.58278656,246.49197388,13.529629707,3.82589626
0.1770188212,33.760608673,240.17260742,13.291415215,3.78063464
0.1848057509,28.613241196,235.1194458,16.267925262,3.72073603
0.190561682,26.187843323,230.72137451,18.198553085,3.69999313
0.1850529164,26.628709793,227.06315613,18.287416458,3.62335038
0.1732215732,28.111633301,222.2144165,17.419834137,3.48154807
0.1840932667,30.084247589,218.01228333,16.739942551,3.50281596
0.222911194,18.735092163,213.43630981,18.469104767,4.14459801
0.2260258943,12.982849121,211.27479553,18.499996185,5.19052553
0.1967067272,10.090240479,209.55841064,18.443117142,5.3115592
0.0773425922,4.5707859993,211.20018005,16.259567261,6.00806713
0.0971678197,3.7119371891,211.58308411,17.009393692,7.60803318
0.1002252102,4.1334123611,211.54063416,16.953516006,7.11266804
0.0831925198,8.3941545486,211.10293579,15.75,4.33261538
0.0478219315,11.182409286,210.68164062,15.841918945,2.9359901
-0.0024610374,20.811979294,319.8225708,18.629928589,2.74965739
0.0119011486,27.550149918,316.96383667,15.305792809,2.47544527
0.0294934548,23.298858643,313.9262085,16.746114731,2.46292734
0.0327385701,26.095907211,310.35128784,19.146938324,2.84124231
0.0422817618,24.573568344,305.9692688,18.997673035,3.18879604
0.0489621982,15.347287178,302.62960815,19.49842453,3.37161875
0.0536066704,15.296399117,300.52218628,19.49842453,3.47665119
0.0574937984,26.870727539,297.00033569,17.617101669,3.50824404
0.0720110834,29.551078796,291.76644897,16.658496857,3.4146719
0.1002617031,32.213005066,284.93734741,16.281047821,3.30538249
0.1181482077,31.318086624,278.896698,16.464670181,3.23700809
0.1318988353,28.537441254,273.52139282,16.704244614,3.04133153
0.1579260826,31.692247391,267.71810913,15.866116524,2.43837118
0.1778160334,26.878313065,262.09423828,16.947315216,2.77853036
0.1735900938,21.348880768,258.00164795,18.294761658,2.7777319
0.1728923768,16.962329865,254.83758545,19,2.85442305
0.1834593415,14.920948982,252.23948669,18.50157547,3.09985852
0.1849165112,24.106121063,248.78559875,17.983564377,3.27241087
0.1878697425,31.896789551,243.96520996,16.189159393,3.40929341
0.1930043846,31.235198975,237.71162415,16.269258499,3.4113996
0.1980953366,23.304401398,233.00891113,17.989583969,3.72073603
0.1992891729,25.243221283,228.70388794,17.456155777,3.83474612
0.2046550214,27.214328766,223.84046936,17.251905441,4.6459465
0.1981421709,22.983560562,220.15602112,17.085884094,4.0501008
0.1892260611,22.075593948,216.40254211,18.306894302,4.99420786
0.0703672022,2.6184210777,211.31532288,16.759664536,6.62434101
0.0850678086,1.7924792767,211.36680603,17.235750198,8.62608433
0.0969008878,2.3957483768,211.64471436,17.297449112,7.60803318
0.099577412,4.6791915894,212.12886047,16.00157547,6.73151255
0.0865107253,8.4036474228,212.48934937,15.001576424,3.76889539
0.0456858836,11.440116882,213.33885193,14.980272293,3.41121316
0.0368660949,20.269979477,214.68730164,13.480969429,3.15101504
0.040505033,18.182332993,216.04841614,14.173410416,2.84321809
0.0401101969,12.962990761,216.11991882,15.721883774,2.92545199
-0.0140317911,26.049880981,327.75082397,14.582832336,1.98687661
0.0167117193,35.318328857,324.89230347,15.416701317,2.34026408
0.0233404879,29.91271019,317.49716187,16.820634842,2.56987381
0.0328411795,13.201173782,314.39123535,18.444358826,2.79246664
0.0380758382,8.1828355789,313.21603394,18.281826019,3.53418851
0.0331381373,25.774465561,310.14501953,17.039653778,3.36390376
0.0340763964,22.303937912,305.49841309,17.956361771,3.21727753
0.0391324833,15.482266426,302.16864014,19.498414993,3.16073751
0.0554241985,16.29275322,299.68469238,19.491479874,3.22958112
0.0654818565,28.857158661,295.77304077,16.762313843,3.06306791
0.0748461187,28.490045547,290.24047852,16.94594574,3.2115519
0.0951164439,31.919958115,283.4956665,16.199113846,3.21955657
0.1001202613,34.266159058,277.09518433,15.999687195,3.16891599
0.1093390957,29.375179291,271.27139282,16.75,3.31861782
0.1421829313,25.384777069,266.37753296,17.540737152,3.37140274
0.1823664457,26.934082031,261.57089233,17,3.25295925
0.1997290701,24.537389755,256.71520996,18.101797104,3.32606816
0.196454078,21.552597046,252.98132324,18.5,3.58255625
0.188947022,19.701471329,250.09161377,18.498102188,3.48351622
0.1727378964,38.764099121,245.51202393,11.821333885,3.27613211
0.1702131778,40.005462646,240.17523193,11.60674572,3.28729725
0.186570704,32.645671844,234.86979675,12.312801361,3.4113996
0.2008978427,28.08049202,231.0942688,14.68091774,3.36588216
0.1969981343,29.175628662,226.93086243,17.766033173,4.30733871
0.1907353997,21.152357101,222.87828064,17.933931351,4.6459465
0.109779425,14.372019768,215.86309814,16.284568787,3.13945532
0.113372013,15.346651077,214.36186218,16.624227524,2.87838817
0.0834289342,10.458033562,212.54969788,17.605518341,4.58082342
0.0703672022,3.6254696846,211.53338623,18.020378113,7.11272097
0.0905491188,0.36710307,211.42800903,18.254032135,8.62608433
0.0966323093,2.8120417595,211.72103882,16.751586914,7.34550619
0.103732422,7.9092879295,212.79301453,15.260417938,5.59257698
0.086475648,7.9868364334,213.76565552,15.000001907,3.76889539
0.0456858836,10.094267845,214.59040833,14.756771088,3.19352365
0.0352515541,17.761117935,216.53956604,13.5,3.15101504
0.0465911329,11.748056412,217.76959229,14.804368019,3.05783105
-0.0140317911,33.092147827,329.33657837,13.625997543,2.01377654
0.0167117193,48.519367218,327.06616211,13.541838646,2.21087551
0.0411287434,28.931037903,317.81854248,15.237361908,2.35007858
0.0324466974,13.192541122,314.82321167,16.68065834,2.79246664
0.0362105221,11.660264969,313.83016968,18.05547142,2.82229495
0.0361331031,33.243202209,309.09475708,14.98911953,3.00678802
0.0373674929,30.192560196,303.58743286,13.212400436,3.57158756
0.0445610285,27.701488495,300.17086792,19.498109818,3.32448244
0.0581460111,28.799934387,297.09164429,19.5,3.02883554
0.0702222437,34.141300201,294.06329346,17.128395081,3.00200987
0.0827509686,34.875320435,288.82904053,15.450300217,2.98135185
0.0895628855,37.481765747,282.06051636,14.308924675,3.03597498
0.0894377232,33.01726532,276.17227173,16.318149567,3.07677293
0.1113766357,31.960277557,270.21487427,16.016611099,3.08041048
0.1452990025,23.134126663,265.36663818,18.686199188,3.1132338
0.1689624637,26.329395294,260.97302246,17.010414124,3.14754009
0.1815509498,24.735860825,256.05151367,17.543430328,2.66311288
0.1848292202,25.761632919,251.49380493,17.414733887,3.49749112
0.1668891162,25.145786285,247.41603088,17.21018219,3.40002751
0.1455350965,29.191953659,242.13461304,17.015712738,3.33614349
0.1523154974,26.755044937,237.93313599,17.206623077,3.74078059
0.1812072396,26.586942673,232.93482971,17.223794937,3.29567385
0.1801488251,20.272392273,228.77963257,18,3.46236324
0.1608098596,15.905763626,226.00686646,16.978740692,4.30733871
0.1608098596,16.929473877,225.50469971,15.73256588,3.22126842
0.1395868808,15.083903313,222.30751038,15.795274734,2.86335421
0.1406520605,14.749587059,220.20637512,16.501888275,3.2467947
0.1068264022,16.401126862,217.05705261,17.996206284,3.01552463
0.1032670364,15.945431709,214.27824402,18.03821373,2.90443921
0.1124406233,10.379594803,212.12438965,18.076429367,4.46775198
0.1113217622,2.7238509655,211.34736633,18,6.9996438
0.1086463556,1.076046586,211.40325928,17.996814728,8.40588188
0.0935635865,3.7921519279,211.88278198,16.658248901,7.44967556
0.076446116,9.4898118973,213.21405029,15.400765419,5.33642149
0.0710259676,6.7721090317,214.35940552,15.333537102,3.54749441
0.0588430353,9.6205043793,215.401474,14.549441338,3.4069345
0.0454723909,13.463432312,218.35215759,14.179490089,3.33142424
0.0525174774,2.2311155796,219.09901428,17.292451859,4.40484476
0.0608645193,17.215795517,334.52026367,19.079507828,2.62831783
0.025131302,33.062850952,331.14440918,15.504368782,2.34510016
0.0315109566,45.287132263,323.34356689,13.802041054,2.72349024
0.031138761,23.062267303,315.88986206,17.806808472,2.18138981
0.0329566225,14.847751617,313.64160156,19.233448029,2.65174294
0.0401371308,38.489948273,308.46984863,15.430386543,2.2472651
0.0425280966,28.885965347,301.96173096,16.804117203,2.7502141
0.0358884968,27.801792145,297.06668091,17.999153137,3.42545962
0.0878146663,31.148012161,285.68048096,16.568117142,2.81543779
0.0965290442,29.629068375,279.74487305,16.501880646,2.82324171
0.0995652676,30.059406281,274.03604126,16.532806396,2.9426012
0.1224367395,31.288187027,267.95828247,16.75028038,3.04284549
0.1532755494,20.782438278,263.67132568,18.232891083,3.2472012
0.1705176383,27.839542389,259.09066772,16.547225952,2.99743509
0.1691211164,26.302345276,253.93295288,17.250244141,3.45048356
0.1730769724,28.350227356,249.00566101,16.956777573,3.35125327
0.1636043936,28.514585495,245.71252441,14.417575836,3.52903271
0.145348236,31.545253754,240.81469727,16.976114273,3.63370156
0.1475901455,29.190986633,234.34153748,14.620893478,3.74078059
0.1651801169,21.080562592,231.14190674,17.949068069,3.61552501
0.1590155065,9.6710062027,228.44392395,17.500724792,4.00292778
0.0783208758,8.2663612366,227.97033691,15.554460526,4.37478256
0.0659515858,7.5392241478,227.66229248,16.130691528,3.23161221
0.101603888,15.703820229,225.5844574,17.965110779,2.99759316
0.1395868808,12.887537003,223.35273743,17.769544601,3.14621973
0.1562439203,16.725721359,220.85075378,17.846364975,3.2467947
0.1312915236,22.342363358,217.76742554,17.993062973,2.80821753
0.1137694642,18.766851425,213.41654968,18,3.42103219
0.1149465069,6.7232441902,211.8065033,18,5.85027695
0.1111272275,1.6053220034,211.35284424,17.085634232,6.9996438
0.0787373036,0.6537281275,211.3651123,17.691549301,6.67915106
0.0560415126,0.689452529,211.40483093,18.003479004,7.54756546
0.0608645193,20.069828033,335.08407593,17.450702667,2.86085629
0.045538839,22.483217239,330.75543213,17.901960373,2.87651467
0.034892071,48.372093201,324.4201355,14.716744423,2.72349024
0.0337840393,24.579393387,313.81536865,17.238290787,2.65270185
0.0317755006,9.018989563,311.95675659,18.786993027,3.06892157
0.0356181152,30.853017807,308.63571167,15.694750786,2.93772221
0.032687217,33.712532043,302.69909668,15.438883781,3.56031728
0.0179368574,31.870132446,295.45709229,14.701420784,2.79265022
0.0674134567,35.638290405,281.60681152,16.761091232,3.68894458
0.0963776857,35.448955536,276.8114624,17.681617737,3.12979054
0.0985613838,32.334609985,272.20480347,18.011365891,2.67025208
0.1211927682,30.101306915,267.48458862,16.360448837,2.78116035
0.151394546,25.344169617,263.16885376,17.364467621,2.94151187
0.1674894393,32.081768036,257.76004028,16.040714264,2.99743509
0.1660942435,27.661909103,252.61592102,17.26856041,2.94988084
0.1632639766,26.910459518,247.80352783,17.130916595,3.35125327
0.1521236748,27.343585968,244.74031067,16.831878662,3.77661777
0.0945415273,7.9971036911,229.4886322,16.000499725,4.62126255
0.0783208758,7.1113972664,228.93478394,16.034730911,3.98039269
0.0659515858,10.025341988,228.03218079,17.708869934,3.16654325
0.1013378352,14.331744194,225.65753174,18,2.92297864
0.1303996593,15.114644051,223.25794983,18,2.94604278
0.144554913,21.233901978,220.11891174,18,2.93635631
0.1352090091,27.050535202,215.75753784,17.516437531,2.80821753
0.1017727554,11.33096981,212.29873657,18,4.47297335
0.0894838125,1.7651776075,211.75778198,17.049020767,6.40079784
0.0914605781,1.6923623085,211.58973694,16.954458237,8.62264919
0.0593020208,1.2161185741,211.44303894,17.488834381,6.58156252
0.034224987,0.5834921598,211.40132141,17.060379028,6.13917542
0.0578846,10.884338379,339.16662598,19.25144577,3.08167768
0.0470087454,26.398363113,335.5300293,16.687261581,3.17923617
0.0380886644,23.400533676,330.81002808,17.860521317,3.18860555
0.0356638096,43.610046387,325.21005249,14.848799706,3.1353364
0.0322844535,37.285690308,315.48849487,14.654903412,3.53882265
0.0293971635,15.820741653,312.80023193,15.786696434,3.03589201
0.0340555385,24.86728096,309.83187866,16.464132309,2.93772221
0.0361179933,34.365592957,304.18875122,15.696773529,2.8373847
0.0261695981,35.963577271,296.46987915,15.448391914,2.79265022
0.0672379807,32.319210052,280.65188599,15.823588371,3.63531041
0.086736612,30.822124481,273.36865234,16.545736313,3.18702388
0.1162225902,27.473304749,259.69445801,16.973478317,4.44682932
0.1099087372,23.190839767,254.92054749,17.899173737,3.11777091
0.1022222042,19.493597031,251.56402588,16.571725845,3.65859103
0.0858960003,24.130964279,248.43676758,16.076410294,4.04127073
0.094868131,30.274219513,244.10514832,16.392910004,3.80591035
0.1177173778,9.2717466354,231.37200928,16.998380661,3.65802026
0.1241932362,6.2987155914,230.12445068,17.305845261,3.30622101
0.1439507157,7.5652656555,229.25363159,18,3.51939559
0.1254217327,18.74322319,227.30162048,18,3.29602289
0.1188670099,20.485254288,224.43310547,18,3.43174958
0.1258864552,28.28994751,221.347229,15.333652496,3.32320404
0.1420226395,32.514019012,217.91452026,15.731549263,3.08832574
0.0876111686,1.6397881508,212.00288391,16.751617432,6.72198296
0.0897957906,1.6756869555,211.80075073,17.131032944,8.62264919
0.0685642436,1.5393158197,211.67486572,16.789543152,6.35115433
0.0375559703,10.021684647,222.4161377,16.196975708,3.35476136
0.0559553392,19.658840179,342.46536255,16.265649796,2.8598032
0.0374780707,19.110128403,339.62225342,17.042472839,2.96864462
0.0376668684,26.460525513,335.29882812,16.510417938,2.92026019
0.0370798223,27.318706512,329.88510132,16.815948486,2.92283988
0.0356673189,28.782306671,324.70159912,16.64172554,2.98544335
0.0303730071,30.952066422,319.31799316,15.48249054,2.59652686
0.0274262298,24.47791481,314.64108276,16.622804642,2.47469211
0.0330931991,28.856594086,309.71896362,16.292604446,2.60061932
0.0431065336,35.683990479,303.5,15.501852036,2.74797964
0.0464417376,30.745880127,296.68319702,14.70531559,2.63156152
0.1033789292,27.813505173,280.86791992,16.749130249,3.0488255
0.1066006273,34.392662048,273.37939453,16.040266037,3.18702388
0.073395513,26.001155853,258.36257935,17.925258636,2.76626062
0.0968001857,16.193664551,255.10881042,17.961004257,4.33137035
0.0756619871,12.35422039,253.03765869,17.753774643,4.14438391
0.0678656101,16.709249496,250.68074036,17.106773376,3.81934118
0.0880589709,32.586898804,246.27946472,14.741044044,3.55229259
0.1004805267,34.219989777,239.59661865,15.60691452,3.4650898
0.1215518042,20.767585754,234.71354675,17.548065186,3.3169117
0.1177173778,10.824956894,231.94372559,17.922010422,3.37249565
0.1233762652,9.5678815842,230.41348267,18,3.06636739
0.1443089396,13.113295555,228.40762329,18,2.94624567
0.1389265508,20.635662079,225.75213623,18,3.05339003
0.1321149319,19.613916397,222.64653015,18,3.71436739
0.1431912482,23.375087738,218.900177,18,3.40861654
0.1570595652,20.252002716,215.33465576,18,3.31733441
0.0952775031,2.050962925,212.25798035,16.991436005,7.97014809
0.1122744456,1.9841064215,212.02973938,17.40627861,8.68603802
0.0175121445,3.7091565132,222.94467163,18.217876434,3.12589216
0.0595235862,10.13966465,353.37179565,17.994983673,3.13547015
0.0706594884,17.307786942,350.68115234,17.966840744,3.06108689
0.0620111898,19.918756485,347.33569336,18.078081131,2.70269227
0.045316346,22.387084961,343.36676025,17.996839523,2.86152864
0.0364370421,25.572677612,339.22738647,19.49596405,3.16033292
0.0360165834,32.27948761,335.13241577,15.984850883,3.02757955
0.0325939544,33.110198975,329.61904907,16.275569916,2.92283988
0.0319434069,30.159896851,324.08944702,17.261766434,2.96596956
0.0374039412,23.412916183,319.86001587,17.526338577,3.02044582
0.0435825661,26.385080338,315.60064697,16.433694839,3.31303048
0.0432092361,28.372631073,310.37008667,16.498155594,3.30375266
0.0511856452,32.481121063,304.5887146,16.361860275,2.88029647
0.0667213947,32.838157654,298.11135864,15.926935196,3.18015575
0.0804777294,27.926418304,292.3303833,16.914932251,2.61715817
0.1006036699,29.952718735,286.93701172,16.50163269,2.40151215
0.1180210561,29.740657806,281.19668579,16.5,2.31789422
0.1268519163,30.074546814,274.41815186,16.469381332,2.29627395
0.1036176533,30.653774261,268.8210144,16.006893158,2.21085668
0.0999066234,32.591060638,262.08685303,16.33133316,2.15854287
0.1239253432,24.080038071,257.32583618,17.787559509,2.76626062
0.1186532974,14.458351135,254.33557129,18,3.43177199
0.1299530715,14.353733063,252.35290527,18,3.73103118
0.1466716081,21.231611252,249.37165833,17.991426468,3.49173093
0.1047228202,31.35181427,244.29014587,16.416309357,3.44038415
0.0964678228,31.214601517,238.28227234,16.262260437,3.34658313
0.1424631625,18.460954666,233.62506104,18,3.34405828
0.1569430977,10.901988983,231.1985321,18,3.37249565
0.1602392346,14.507545471,229.12419128,18,3.48405051
0.1648164541,15.14779377,226.77714539,18,3.55962706
0.1618093699,19.073589325,223.83345032,18,3.37517214
0.159463495,16.999130249,220.82727051,18,3.71436739
0.165817976,20.689561844,217.67460632,18,3.71505761
0.1453827172,16.168716431,214.44494629,18,4.3348856
0.139075622,2.7363679409,212.43640137,17.91998291,7.35643005
0.1259935349,2.0197989941,212.15428162,17.898084641,6.60928917
0.0287193973,6.648349762,221.58479309,16.411611557,3.08470106
0.0631915852,9.7690010071,355.77062988,18.292434692,3.05274034
0.0699666068,11.919386864,353.92092896,19.702999115,2.96656036
0.0565174855,17.687101364,351.16348267,18.296524048,2.84243345
0.0469132252,24.481489182,346.97683716,17.564886093,2.70269227
0.0412517935,26.29004097,342.28695679,17.5,2.82861781
0.040860489,24.858863831,337.79403687,17.724720001,2.82310915
0.0353226438,30.094905853,332.56585693,16.5,2.98327756
0.0315688439,28.981134415,327.20327759,16.751834869,3.01825619
0.0363600105,18.796981812,322.46157837,18.737941742,3.13670087
0.0480328687,18.314323425,319.45385742,18.712444305,3.13745952
0.050549984,30.276988983,315.16687012,16.49719429,2.94691229
0.0439649969,30.394023895,309.02862549,16.491224289,2.93140292
0.0476624593,30.378549576,303.24072266,16.33158493,3.06175065
0.064062275,32.18976593,297.22171021,16.043525696,3.18015575
0.0791702718,32.277072906,290.88809204,16.245359421,3.1894958
0.0963303596,31.128290176,284.76037598,16.28446579,3.09096503
0.1169781685,28.163640976,279.33483887,15.64176178,3.33052349
0.1268960386,32.018215179,272.57406616,14.827148438,3.36426449
0.1343257576,34.232074738,266.46337891,12.088126183,3.35883474
0.1483192444,33.041057587,260.69000244,11.808069229,2.98256707
0.1457035542,27.165498734,256.17169189,17.812467575,3.28089595
0.1486292034,21.294921875,252.75698853,18,2.80170989
0.1770336777,23.228303909,250.39933777,18,3.73103118
0.1767761111,29.861738205,246.95755005,16.506681442,3.740031
0.1468359828,34.951530457,242.4161377,14.635147095,3.44038415
0.1482599974,27.330207825,237.6860199,17.13999176,3.34276032
0.1675942689,18.666540146,233.32696533,18,3.47746944
0.1492860615,14.540854454,230.59313965,18,3.51574159
0.1428684294,13.359746933,228.1002655,18,3.5316186
0.1637031138,11.778897285,226.2953949,18,3.4774189
0.1712919325,22.795034409,223.25343323,17.957805634,3.37517214
0.1748908609,17.695249557,219.92134094,18,3.20519519
0.1749973297,20.070112228,216.96362305,17.743719101,3.12167335
0.1423590183,11.760719299,214.02186584,17.50164032,4.3348856
0.1144826859,1.7767757177,213.07498169,18,6.15060711
0.1165939793,1.3990123272,212.81472778,18,6.04136944
0.1208798289,2.9716529846,212.45953369,18,6.39988899
0.0287193973,5.7850046158,221.3526001,18.5,3.48542142
0.0530823804,13.860314369,356.08383179,18.466600418,3.08965778
0.0718596503,17.094511032,353.09631348,19.947416306,3.13932347
0.0505426489,21.784124374,350.09802246,18.491519928,3.21011114
0.0402131528,28.802436829,345.25442505,16.903291702,2.96364832
0.0445190817,27.170194626,340.28616333,17.482465744,3.16615534
0.0438395925,28.371463776,335.81381226,17.737178802,2.8086617
0.0358207934,33.865055084,330.48403931,16.082517624,3.20627499
0.0374561958,27.316566467,325.56967163,18.05931282,3.20757127
0.046512451,21.520124435,322.22787476,19.420824051,3.23726892
0.0506701358,31.959064484,318.41055298,17.305175781,3.25887942
0.0556616113,34.788608551,313.31173706,16.19295311,3.19638085
0.0588270947,27.562795639,308.33761597,17.683921814,3.16987062
0.0577778853,28.022779465,303.41717529,16.954357147,3.03177905
0.0627165958,37.216602325,297.54788208,15.183856964,2.94473815
0.0786660463,34.874042511,290.31796265,15.912363052,2.95732212
0.1102677435,28.694787979,283.81091309,16.741409302,3.09096503
0.1446798146,27.759222031,278.70925903,16.947591782,3.19245243
0.1538811922,35.567768097,271.31295776,15.559348106,3.13479948
0.1553079337,31.953481674,264.77279663,16.463888168,3.32459998
0.1573603749,24.484811783,259.86734009,17.582641602,2.98256707
0.1586657316,24.964265823,255.74269104,17.748174667,2.84923887
0.1847777963,22.20996666,251.77563477,17.912366867,2.80170989
0.2000927776,21.812786102,248.35375977,17.905424118,3.31431723
0.1944389343,36.773498535,242.78160095,15.196439743,3.64360404
0.1874648631,27.576072693,238.24409485,17.5,4.06552553
0.1757102907,18.071943283,235.3818512,17.5,3.05805755
0.1723849624,16.339870453,232.34802246,17.5,2.96598387
0.1461453438,15.901893616,229.71214294,17.5,3.0437026
0.1280056685,13.206004143,227.00718689,17.5,3.28810525
0.1546692848,15.002445221,224.99256897,17.5,3.67056656
0.1732563823,23.709589005,221.30523682,17.5,3.71549916
0.1733632386,15.151037216,218.07028198,17.5,3.88013554
0.1476099491,19.644342422,215.62211609,17.5,4.01830387
0.0972789451,9.6152467728,213.48278809,17.49817276,5.27309275
0.1035629511,0.8380274177,213.0453949,17.954313278,6.1335535
0.1309985071,1.9009810686,212.85061646,17.868549347,6.17026138
0.0270152558,6.5984711647,220.56082153,18.5,3.65532017
0.0596655421,13.411030769,359.28277588,18.935180664,3.18313289
0.0543941259,16.984083176,356.36758423,19.008155823,3.06595707
0.0597136505,22.885643005,352.35595703,17.78960228,3.24061418
0.0563449338,23.990510941,348.17559814,17.904190063,3.27302885
0.0514451303,26.290945053,343.65423584,17.18737793,2.98441863
0.0608253516,24.986534119,338.81375122,17.70145607,2.83642507
0.0592529438,25.02648735,334.36325073,17.248182297,2.8086617
0.0519492775,28.63561821,329.11181641,16.991241455,2.84559631
0.0562857538,24.379972458,324.45437622,17.550203323,3.06212306
0.0566076972,26.23179245,319.97476196,17.503475189,3.30360532
0.0592767745,29.029182434,315.44717407,16.616483688,3.25887942
0.0762123019,28.16459465,310.43481445,16.970127106,3.3939991
0.08275906,30.76282692,305.49331665,16.536312103,3.45195103
0.0698197484,31.752098083,299.91671753,17.293603897,3.17847943
0.0645563751,33.870769501,294.50393677,15.893341064,2.95321941
0.1006321907,30.53837204,288.48321533,16.498342514,2.85028934
0.1570087969,28.974695206,282.83068848,16.742706299,2.89728427
0.1821092516,32.877994537,276.40896606,15.966374397,3.02186513
0.1863335669,29.18309021,269.36029053,16.928405762,3.25556803
0.1731059402,31.495832443,263.7131958,15.134849548,3.24490333
0.1517950445,32.384223938,258.54330444,14.819353104,3.33368349
0.1414443255,31.530996323,253.43278503,12.161657333,3.67679882
0.1597738564,28.297105789,249.98641968,16.103292465,3.42614818
0.1753429025,33.853393555,246.35527039,15.986573219,3.31431723
0.1724403203,35.306083679,239.94659424,11.335121155,3.66314006
0.1745239347,17.732465744,236.5668335,17.5,3.55133533
0.1522266567,16.595300674,233.81983948,17.5,4.22683334
0.1480492652,16.020730972,231.34379578,17.5,4.49928045
0.1411402226,14.554545403,228.93629456,17.5,4.4747715
0.1121134535,12.954735756,226.49598694,17.5,4.67153978
0.1196082458,17.777008057,224.03024292,17.5,4.8466382
0.1238394603,19.329380035,220.61149597,17.5,4.08354616
0.1261202991,14.331283569,217.72622681,17.5,4.98183823
0.1233801022,1.456496954,213.1156311,16.948846817,6.27175045
0.1379176229,2.3436756134,213.07710266,16.333040237,6.17026138
0.0414158255,10.665270805,362.15335083,18.326370239,3.32285881
0.0560021922,19.83013916,351.4307251,18.294994354,3.24061418
0.0929133669,23.813749313,347.30651855,17,3.27302885
0.1031840742,31.023014069,342.04440308,16.406269073,3.44780469
0.1060287505,24.836465836,336.87945557,16.471883774,3.77649522
0.10153988,27.403360367,332.21905518,15.557031631,3.89218354
0.0998421907,24.588287354,327.43377686,16.393577576,4.13159323
0.0995247439,22.756092072,323.41766357,17.948459625,4.17161036
0.0869006813,29.155916214,318.49874878,17.001523972,4.12349272
0.0918058753,30.708215714,313.7024231,14.181336403,4.18533707
0.1132092103,31.108375549,308.4508667,17.216676712,4.19499254
0.1154243127,34.276981354,303.30895996,15.838712692,3.66836619
0.0982539207,33.689735413,297.49761963,14.760959625,4.13541555
0.0966595188,31.046813965,292.6305542,15.556012154,4.02722073
0.1419430822,26.439561844,287.97143555,17.400716782,4.00060749
0.1893478036,30.43834877,282.81149292,16.42181778,3.79845643
0.2001593262,33.651081085,276.47723389,15.713545799,3.76180267
0.2104135901,27.960794449,269.46710205,16.989583969,3.79042959
0.1792076975,33.539672852,263.50949097,16,3.55131125
0.1425028443,34.114013672,258.06973267,16,3.69196129
0.1586379409,25.766851425,241.46934509,17.458295822,3.57856131
0.153593421,21.682077408,239.03779602,17.5,3.66314006
0.1251489371,14.970347404,236.07093811,17.085168839,3.90437531
0.1211827919,15.466985703,233.63250732,16.541585922,4.27255344
0.1543303877,14.480857849,231.29524231,16.415019989,4.24527884
0.1549344957,14.964287758,228.64570618,16.5,4.46646261
0.1439819634,12.613288879,226.67118835,16.001808167,4.39943075
0.1133889779,19.361747742,223.779953,16.5,4.24124479
0.0882470608,18.567722321,220.41978455,16.552001953,4.08354616
0.108784087,14.255714417,217.45054626,17.25,4.04973698
0.1317503005,2.2577497959,213.27934265,15.781702042,6.27175045
0.1323317438,6.1565189362,213.39701843,15.23576355,5.78200197
0.0397621095,15.592278481,362.55307007,20.81876564,3.3470211
0.0690172166,17.720413208,351.42608643,18.225133896,4.00438452
0.141669035,20.601020813,347.91159058,17.71591568,4.10664558
0.1624510139,29.025331497,343.39648438,16.124879837,4.06622171
0.1338763237,27.614030838,338.42166138,16.001800537,3.98737454
0.1132181585,28.879640579,333.55575562,15.947603226,3.89218354
0.1287488937,26.114686966,329.2359314,15.711488724,3.53006387
0.1242548972,28.612222672,324.30767822,16.444128036,3.32153654
0.1034767255,29.564510345,318.63751221,16.459814072,3.38395476
0.1210261136,29.802633286,313.00463867,16.5,3.75229669
0.1506401748,32.362194061,306.87127686,16.097730637,3.78453326
0.1556748748,30.743597031,301.44403076,16.489583969,4.6097784
0.1501200199,25.898527145,295.40093994,17.242456436,3.61854339
0.1561067104,24.485464096,291.20248413,17.541383743,3.77177501
0.1766592711,28.156557083,285.98965454,16.937782288,3.83370304
0.1888644844,30.236404419,280.59585571,16.5,3.94973493
0.1964577735,31.204486847,275.17529297,16.260416031,3.84324908
