NDVI,Slope,Elevation,Insolation,TWI
0.2214194685,2.2215960026,193.87960815,18.5,5.76135826
0.175109908,1.0233882666,193.56803894,18.5,6.26645708
0.1319018304,0.8207035065,193.51194763,17.5,7.00053692
0.1621960551,2.8520586491,193.65892029,18,7.94351912
0.1830417365,3.087792635,194.19085693,18,7.44241047
0.1461874843,0.9328815937,186.47964478,19,7.23716974
0.1489958167,0.6327621341,186.42713928,19,7.50349426
0.1155834571,10.34081459,223.82861328,21,
0.1133244038,18.787773132,219.57723999,17.5,
0.1133244038,18.811956406,217.52076721,17.5,
0.1823684722,23.702148438,213.82138062,16.5,3.26253676
0.2170916498,21.485694885,209.70524597,18,3.68396306
0.2064325512,19.956840515,206.55099487,16.5,3.78986669
0.2285520434,19.911314011,202.90205383,16.5,3.74592304
0.2744468451,18.218666077,199.72398376,16.5,3.79602218
0.2697035372,12.213399887,197.06074524,16.5,4.10512686
0.2661687136,7.7818117142,195.38847351,16.5,4.7325778
0.2443831265,2.7427127361,194.40893555,17,5.91351318
0.1753042042,1.7394216061,194.35565186,16.5,5.84648132
0.1272637099,3.746232748,194.60655212,16.5,5.82619381
0.1420247853,13.067695618,195.53846741,13.5,5.16239214
0.1199622825,13.203551292,195.58984375,14.5,3.74580669
0.1870698333,11.371919632,195.18336487,15,4.63639164
0.253338486,7.8656988144,194.34622192,16,5.18615484
0.2078615874,4.130209446,193.69816589,16.5,6.41527033
0.0891617686,1.4090620279,193.31838989,17.5,6.50300598
0.0457902327,2.7987692356,193.39242554,17.5,7.90890217
0.1473526508,2.5049045086,193.89448547,18,8.03086185
0.1578677595,0.5166358948,186.62518311,19,7.13483477
0.1485391557,0.690864563,186.54515076,19,7.28726387
0.1627579778,1.1894340515,186.57606506,19.5,9.23519135
0.1832862347,3.3994300365,223.2303009,22,3.82894301
0.0991044641,9.8095226288,222.60421753,20,
0.1571491808,24.388923645,212.03820801,16.5,3.54568696
0.1948377788,20.075315475,208.09927368,16,3.89254069
0.213986516,18.403541565,204.49649048,16.5,4.1288147
0.2317484021,14.715352058,201.16749573,16,4.14685106
0.230113104,12.910141945,198.68666077,16,4.31059551
0.2362821847,8.9407100677,196.75561523,15.5,4.80831718
0.2419414669,8.8349685669,195.74813843,15,4.83433151
0.2274578214,6.78951931,194.91838074,15.5,5.06542253
0.2101151049,11.071735382,195.24642944,13.5,5.24605608
0.1354334652,24.320280075,196.52770996,11,3.12775326
0.1045589671,27.105199814,199.41036987,11.5,2.89604831
0.0940291658,23.13952446,198.96343994,13.5,2.91837764
0.1682834476,19.546396255,197.97666931,14.5,4.29004145
0.2232970595,17.564008713,196.42314148,14.5,3.4179883
0.2161657959,14.10549736,194.73384094,15,4.81033754
0.1347762048,4.1581521034,193.27392578,17,6.61436081
-0.0009478834,2.1578905582,193.07049561,17.5,6.55600405
0.0938821882,2.7575132847,193.55125427,18,8.32161999
0.1804924905,2.888112545,193.62361145,18,8.15575504
0.2043751329,0.9733794332,187.8349762,18,5.61072874
0.2595182955,2.8778004646,187.60171509,18,5.71465874
0.2322553545,3.1718735695,187.01281738,18.5,6.56732416
0.1682016403,1.0490174294,186.71498108,19.5,7.09628105
0.1644658148,1.3531490564,186.71903992,20,7.24834633
0.1831775755,1.4736753702,186.76393127,20,9.94371796
0.0788438246,9.3003616333,223.68450928,16.5,
0.1135962531,19.900154114,212.24325562,15,3.80248713
0.1596707851,22.220321655,209.46257019,14.5,3.5469048
0.148481667,22.664972305,204.96400452,15.5,3.3878293
0.1501770765,14.46386528,201.72720337,15,3.61852121
0.1823361516,13.300550461,199.88244629,14,3.53200316
0.2157411277,16.772537231,198.65078735,13.5,3.57412481
0.2511923611,21.46405983,198.48442078,13,4.61588907
0.2471799105,24.386182785,197.53057861,12.5,3.94002032
0.2047226429,35.639858246,199.11473083,9,2.76471853
0.113488391,32.670642853,201.50209045,10.5,2.48698783
0.0952046886,16.711568832,203.53668213,15,2.99838924
0.1371944547,15.882670403,202.45062256,15.5,3.5530231
0.1609843969,20.686969757,201.42553711,14,4.13382435
0.1492152512,25.778753281,199.42854309,13,2.27965999
0.1861321628,25.07934761,196.53829956,14.5,2.50507164
0.1693404764,9.3080682755,193.56190491,16,5.89925146
0.0608088337,1.7915630341,193.10551453,16.5,6.63243532
0.0355926976,1.0094338655,193.35308838,17.5,6.64410496
0.1512045115,1.358379364,193.34133911,18,6.39252615
0.1889073402,7.3943538666,192.78036499,17.5,5.90046835
0.1801980585,14.064340591,190.88955688,17,5.59955597
0.1692880839,10.710581779,188.94723511,17,5.57208776
0.1821376979,1.7113634348,187.97628784,18,5.50594044
0.2239851505,3.0385074615,187.88179016,18,5.54588556
0.2400164753,4.2656054497,187.29394531,19.5,6.25811052
0.1844084412,1.6469454765,186.90122986,20,7.03170824
0.1788883954,1.1393049955,186.93629456,20.5,7.42115784
0.188446328,1.0464075804,186.99639893,20.5,10.31358051
0.0537349284,16.221458435,225.52124023,15.5,
0.1288449168,34.521995544,218.88356018,12.5,2.71543765
0.1590570957,26.234361649,214.67649841,13,2.81672478
0.2038242221,29.661176682,212.5955658,14,2.60645151
0.2008113712,30.866781235,207.52601624,13.5,2.38424802
0.1880559027,21.27996254,203.95571899,13.5,2.90104079
0.1897458136,16.771169662,202.45195007,13,3.17884898
0.2363252044,14.65350914,201.69140625,13,3.38441491
0.2751922309,14.250213623,202.06489563,14,4.59512091
0.2721270621,18.314813614,202.11462402,13.5,3.88774347
0.2517677248,17.730499268,204.442276,13.5,2.79920363
0.1851689369,8.8811674118,205.73066711,16,3.2088542
0.1151697412,6.8248553276,205.15576172,18.5,4.60407543
0.1640959829,7.4532461166,204.22589111,17.5,4.388309
0.1448275894,16.559370041,204.93974304,16,2.76236153
0.1395914406,28.759731293,204.29182434,13.5,2.13475275
0.1750387549,39.797622681,199.7442627,12.5,2.48634839
0.1635400355,20.451290131,194.81169128,15,3.29452848
0.1166797057,4.4630551338,193.48823547,16,6.15129805
0.0540622324,1.2478967905,193.47338867,17,6.28301334
0.1473404169,1.6880652905,193.61627197,17,6.77571869
0.2245278806,3.8614983559,193.59970093,17,6.19123936
0.2233355343,11.791010857,192.51351929,17,3.44975781
0.1623116136,15.70306015,190.16999817,17.5,3.56532979
0.1162487567,2.6717479229,188.31086731,18,5.11996365
0.1530791819,1.2609244585,188.25378418,20,5.21390438
0.2057898194,4.3325448036,187.76959229,20,5.8865366
0.1677509248,2.5961093903,187.17945862,20,6.82690525
0.1637136638,1.0515431166,187.04908752,20.5,7.53176212
0.1838544011,0.8967363238,187.1257782,20.5,9.83457279
0.1711491495,6.1026835442,227.02107239,19.5,
0.069343783,9.0464468002,225.54719543,13.5,
0.0756013766,8.7946395874,224.50743103,13,2.70289302
0.0425436832,26.692411423,222.10395813,14,2.49096775
0.1009664461,21.194597244,218.84046936,12.5,2.66677737
0.1726144254,26.894828796,217.07569885,14,2.05318093
0.2438176274,26.955759048,212.10705566,15,2.18113208
0.2490405738,22.23973465,206.8243103,14,3.19403768
0.220088616,18.476005554,205.49490356,13.5,2.80471444
0.2585405409,12.707538605,203.94221497,13.5,3.08800411
0.2836631835,9.2101736069,203.92306519,14.5,4.45588875
0.2759812772,9.101776123,204.10025024,15,4.14790106
0.2705023289,8.2591466904,205.37896729,16,3.62102365
0.2283104807,2.0203075409,205.96083069,19,4.50530195
0.1330396384,4.9589300156,205.13078308,19.5,5.25757742
0.1593515128,8.360833168,205.03518677,17.5,3.93486428
0.1252684146,21.550527573,207.41366577,16,2.50963044
0.1763916761,16.887586594,207.99925232,15,2.33618879
0.1991425604,31.401041031,205.32498169,15.5,2.51094341
0.1756576151,30.740776062,198.89393616,15.5,2.48543501
0.1713204086,13.058671951,194.42948914,16,3.96780658
0.148014456,2.115912199,193.70584106,17,5.90520239
0.1918246597,1.2221603394,193.77714539,17.5,5.854527
0.2433167249,1.196128726,193.88937378,17.5,5.91224146
0.2534793317,9.3207454681,193.14604187,17.5,4.12795591
0.1559563875,17.048225403,190.88032532,16.5,3.79113674
0.1162487567,5.4985909462,188.62539673,19.5,
0.1108626425,1.7217886448,188.30206299,21.5,
0.1625310183,3.295427084,187.85345459,20.5,5.8158536
0.1987740547,2.3183324337,187.36236572,18,6.70736837
0.1971229464,2.4794120789,187.36151123,18,7.50354052
0.2068650127,2.6605541706,187.4289093,18,8.97270775
0.131895721,18.220863342,228.06900024,10,1.67180657
0.0871559531,25.293094635,227.32589722,9.5,2.2437973
0.0639068633,16.497766495,226.16217041,11,1.71417367
0.0651085153,22.21187973,225.33413696,12,2.14773631
0.0642872453,26.116479874,222.78468323,12,1.97837329
0.1050247103,41.690208435,217.85671997,13.5,2.38726878
0.2129593045,19.30415535,211.85089111,15,2.57907915
0.2541359365,14.964931488,209.48976135,13,2.54629135
0.2418219447,20.142650604,208.37789917,13.5,2.49395776
0.2408147007,14.870939255,206.05563354,14,3.05816793
0.2602109015,9.6079950333,205.53979492,15,4.28987503
0.2391966134,8.5257368088,205.51000977,15.5,4.1573863
0.2705023289,8.500834465,206.45477295,16.5,3.33934188
0.0995518267,8.272603035,206.19667053,17.5,3.0403378
0.0529801361,10.15583992,205.56407166,16,3.89971638
0.0955841318,23.685400009,207.16560364,15.5,2.67654634
0.1105837673,22.053331375,211.41299438,15.5,2.41978669
0.1591060162,20.709379196,210.9135437,15,2.51662421
0.2048942149,39.273902893,207.24885559,14,2.81213522
0.2169179022,30.943277359,199.23933411,15.5,2.75585914
0.2178919613,13.455698967,195.1295929,16.5,3.25411391
0.2032146752,3.9826164246,194.08531189,16.5,5.21004581
0.2209433615,1.0544658899,193.92202759,17.5,5.64063168
0.2628177404,0.7859631181,194.01748657,17.5,5.61435699
0.2603524327,4.425599575,193.81845093,17.5,4.84583092
0.2499486506,13.734474182,192.45960999,17,4.20529461
0.1347994059,4.9516272545,188.66656494,17.5,
0.1719975919,3.0969212055,188.12113953,18,5.73055315
0.1988230497,2.5203385353,187.73301697,18,6.54050827
0.2007891238,2.0197746754,187.72416687,18,6.91571808
0.2052102685,2.6635272503,187.93693542,18,8.14603329
0.0575916357,58.235488892,237.41322327,7.5,1.33731651
0.0532951355,61.354431152,238.89944458,6,1.93544757
0.132456556,57.954032898,232.79277039,9,1.33038712
0.0929970741,43.844913483,230.30271912,10,1.7223686
0.0618795976,34.616889954,228.25073242,11,1.59168649
0.0823244601,49.161869049,225.42089844,11.5,1.87860143
0.1516679525,50.073093414,217.38063049,11.5,1.93734241
0.2340260148,33.332374573,213.43296814,10.5,2.22482991
0.2474495024,27.821649551,212.10620117,13,2.43550062
0.2386587858,19.088750839,208.6161499,14,3.49234986
0.2254182994,15.523306847,207.68643188,15,4.18251324
0.1863894165,11.728736877,207.12571716,15.5,3.72309041
0.1477129161,8.3226966858,207.77815247,18,
0.0995518267,10.237638474,208.03253174,17,
0.1281327158,22.41242981,209.45675659,16,3.1954751
0.1721579284,14.955138206,213.50247192,17.5,2.85187173
0.134717539,10.690404892,213.20613098,17,3.02609015
0.1293532401,25.792638779,210.18238831,16,2.92004704
0.2101833075,40.636276245,202.60551453,14.5,2.87333989
0.2676898539,22.407659531,197.08425903,15,3.20900083
0.2696747482,9.9456787109,194.95135498,16.5,3.91958976
0.2370782048,2.438792944,194.15716553,17.5,5.54174423
0.2532954514,0.629685998,194.11550903,17.5,5.58573198
0.2778123021,2.7090551853,194.00901794,18.5,5.19976854
0.2800978124,9.6391544342,193.02909851,18,4.67050791
0.2463149875,11.939713478,190.53665161,17.5,4.43710661
0.1785576344,6.7480640411,189.23045349,17.5,4.41382885
0.1828731448,4.1823396683,188.56622314,18,5.40023804
0.1995975822,3.6712999344,188.15263367,18,6.09845066
0.2036962658,2.8212444782,188.08042908,16.5,6.43133402
0.2061263323,2.1511819363,188.3263855,18.5,7.42872906
0.0527979732,53.289951324,256.94534302,7,2.19156241
0.155577302,59.489700317,256.44338989,9.5,1.82273948
0.1919966042,65.717636108,249.24256897,10,1.71445274
0.1447615027,56.185970306,238.69258118,9.5,1.56967378
0.0950697139,39.234222412,234.44087219,13.5,1.83394206
0.1258020401,45.643321991,226.14482117,14,1.86984885
0.1807183325,21.329469681,218.47775269,14,2.43690968
0.2232142985,23.913614273,215.27711487,14.5,2.90643406
0.2050147355,22.172647476,211.78022766,14,3.79138255
0.1841688603,17.830511093,210.8019104,15,4.12577724
0.173047483,13.09042263,209.34162903,16,
0.1466220617,24.25585556,212.6300354,15.5,3.24352574
0.1340206116,14.146116257,215.31277466,16.5,2.63573289
0.0998802185,14.818799973,213.43762207,16,2.93544817
0.144327566,20.8306427,210.73355103,16.5,3.30510139
0.2215397209,37.597743988,205.37469482,14,3.16661692
0.2447552681,29.089242935,199.39221191,15.5,2.85857534
0.2419813275,14.991400719,195.93173218,16.5,3.00507092
0.2388151437,4.4686875343,194.46339417,17.5,4.9372468
0.2507701814,0.4563026726,194.20864868,18,5.70791483
0.2814251483,1.8994390965,194.13839722,18,5.46366739
0.2714094818,7.9593853951,193.41876221,18,4.24692392
0.215408206,11.581142426,191.62109375,17.5,4.18306828
0.1664272845,8.5386924744,190.01623535,17,4.29857445
0.1683252305,6.3046617508,189.38954163,17.5,4.25937748
0.1966976374,4.8353800774,188.88127136,17.5,5.11446762
0.2170919627,3.9718642235,188.71372986,16,6.2094245
0.2321131676,2.7530782223,188.71934509,16.5,7.08366537
0.070861347,12.474603653,262.49102783,17,2.83331966
0.1658952236,17.573480606,261.38955688,15.5,2.69744492
0.1706910729,37.62292099,256.73126221,14.5,2.51078606
0.138529852,49.139057159,246.65023804,13.5,2.25079942
0.1407941878,38.432987213,236.78443909,15,2.23143649
0.2199581415,45.39610672,228.47312927,14,2.47230959
0.2674865723,27.383462906,220.24842834,14,3.15172076
0.2193280757,20.499258041,216.54203796,14.5,3.59898567
0.0634252355,12.698064804,214.15419006,16.5,4.18635178
0.1841688603,11.795444489,213.60931396,17,
0.179347828,28.089599609,216.3112793,11,3.29168916
0.1346021444,18.365367889,217.79347229,14,2.87682462
0.1436169744,25.932294846,216.5375824,14,2.77978802
0.1360033304,24.245220184,212.96250916,16,2.31116009
0.1456270665,25.659631729,208.98204041,16.5,2.49894547
0.157916382,34.151268005,202.40930176,15,2.43199587
0.1949357241,20.992288589,197.82460022,16,2.53327441
0.2266397774,9.4443178177,195.09043884,17.5,4.02022028
0.2754037678,1.7489229441,194.34107971,17.5,5.67106485
0.2888716459,1.3901526928,194.3182373,17.5,5.81566715
0.2475626171,5.4218931198,194.02746582,18,4.77194548
0.1879006326,9.7920103073,192.53689575,17,3.92310643
0.1452549994,10.462991714,191.28884888,17,3.97326779
0.149613291,9.6666269302,190.54975891,17.5,3.73403931
0.1844702065,6.0143504143,189.61680603,16.5,4.61312342
0.2140874863,3.2078287601,189.30679321,16.5,6.14831209
0.233520031,3.2997062206,189.21237183,16.5,6.67299604
0.1330833882,15.846815109,262.36990356,17,2.8301394
0.1245112419,37.167037964,257.16723633,14.5,2.24634385
0.1330798566,44.773921967,248.55604553,13.5,2.09483981
0.2209636867,41.622768402,237.53198242,14.5,2.31959081
0.3029680848,32.648860931,230.82723999,15.5,3.11484432
0.2693208456,29.574872971,224.05525208,13.5,3.66497707
0.1975426823,29.920305252,219.89654541,13,4.07793951
0.1260897368,22.169435501,220.32044983,15.5,
0.1652638167,15.867168427,221.66152954,16.5,2.89200211
0.1910064668,16.763658524,220.99002075,14.5,2.96885586
0.1738471836,9.962972641,220.57704163,15.5,3.16979885
0.1678141356,15.679541588,219.63536072,17,2.9679141
0.1579376459,34.383537292,214.19136047,15,2.55953121
0.1613412499,29.147598267,208.89866638,15.5,2.84867477
0.1757719666,30.491062164,202.92602539,15.5,2.97287273
0.2074403465,20.872753143,198.34298706,17,3.10609198
0.2443170101,9.6459913254,195.37971497,18,4.05198574
0.2794028521,2.8895533085,194.6967926,17,5.68312883
0.2980437279,4.1690535545,194.80828857,16.5,5.24889278
0.2301717252,6.2008681297,194.70428467,17,4.76948452
0.184422031,8.9318304062,193.73330688,17.5,3.80416512
0.1491525471,9.8251667023,192.83906555,17,3.65706158
0.1359244734,11.100342751,192.26708984,15,3.63700104
0.1606054008,10.711506844,190.83007812,15.5,3.68317413
0.1914318055,6.2889037132,190.05276489,16,5.320014
0.2049575299,4.1863160133,189.85614014,16,6.1553297
0.1084204614,3.7926766872,262.27453613,16.5,3.82183194
0.183639735,24.956476212,260.36734009,16,2.97802877
0.1956739426,38.359458923,254.37438965,14.5,2.78720713
0.2333131582,36.101566315,245.95631409,15,3.19851589
0.3016553223,36.985519409,238.18835449,14.5,3.58722448
0.2912658453,32.851680756,233.04284668,13,3.16239858
0.236427322,30.314237595,227.42823792,12.5,3.97084737
0.22533831,34.588726044,224.92033386,11,3.81215072
0.2261861116,39.181907654,223.63246155,11,
0.2334893346,34.430271149,221.78848267,10.5,
0.1472081095,46.394443512,221.64862061,5,
0.0931899995,27.212505341,225.2232666,14,2.16789293
0.0808634311,19.165718079,223.19061279,13.5,3.32227302
0.1184879467,10.239422798,223.68769836,14.5,2.93968439
0.1358323395,11.687259674,222.77020264,16.5,2.71152806
0.1529099494,7.0442047119,220.94100952,17.5,3.13882351
0.1048352495,11.746818542,219.73080444,17.5,3.34870505
0.1196911037,27.992620468,215.80918884,16,2.99813986
0.1560892016,35.968723297,209.53445435,15,2.88259053
0.2048239708,28.947443008,203.19297791,15.5,2.97555637
0.2210697532,20.100280762,198.81243896,17,3.17507696
0.2334029228,10.130298615,195.82781982,17,4.04128551
0.270237118,3.481054306,195.23181152,16.5,5.53629112
0.2770066559,4.3440308571,195.52996826,17,4.58586931
0.221771583,5.4254546165,195.71003723,17.5,3.65189672
0.1948160827,9.048576355,195.25592041,17,3.57476783
0.1737855822,9.6831827164,194.43022156,15,3.43133926
0.147727266,10.302933693,193.8031311,15,3.55777454
0.1380552352,12.780047417,192.32702637,15.5,3.44509673
0.1551930755,9.9007015228,191.3240509,15.5,3.98345685
0.1656050831,6.4276518822,190.72573853,16,5.56027126
0.1586504132,16.783809662,263.08203125,13,2.77221489
0.2041030079,25.615249634,259.14303589,15,2.74067283
0.19124569,30.953050613,254.3669281,14,3.06360197
0.197168842,34.452331543,248.44558716,14,2.79023123
0.2035963982,36.416217804,242.55082703,13,2.3836813
0.162880972,33.578151703,238.50813293,12.5,3.2717998
0.1720038056,31.935222626,233.1098175,11.5,3.92700195
0.2507923842,30.757827759,231.02236938,11.5,3.16848087
0.3070423007,26.816291809,228.1081543,11.5,2.56611943
0.2997702062,35.169639587,228.58004761,10.5,2.79063535
0.2377307266,39.156021118,228.76156616,10,2.28304696
0.1775660515,23.067895889,228.51889038,14.5,2.69472909
0.1354552209,19.572666168,226.13780212,13.5,2.85825109
0.1398204118,15.41970253,225.41299438,14,2.8026042
0.1389000267,23.143627167,224.0869751,15.5,2.70158172
0.1563080698,10.80362606,220.42501831,17,2.99795437
0.1419963986,10.80279541,219.18310547,17.5,3.37515688
0.1365909874,27.122550964,215.49012756,16,3.66875196
0.1735978425,32.82963562,209.75137329,15.5,3.66858959
0.2223932445,28.497291565,202.9981842,16,3.61008525
0.2410358638,18.907356262,199.04600525,17,3.71489573
0.2392026782,9.6746101379,196.43211365,16.5,4.25702477
0.2442114502,5.880507946,196.04045105,16.5,5.2661581
0.2441936135,5.5752034187,196.29206848,16.5,3.77650881
0.2116496265,7.4425163269,196.78872681,14,3.18000293
0.1869555861,9.7037563324,196.85629272,14,3.41286612
0.1854290068,11.134925842,196.02355957,15,3.26955318
0.1714154631,10.456471443,195.25968933,15.5,3.25445938
0.1293774098,10.482077599,193.78271484,15.5,3.42488742
0.128693521,9.5249500275,192.90878296,15.5,3.90965295
