NDVI,Slope,Elevation,Insolation,TWI
0.1781406254,20.153766632,210.39247131,12.000557899,2.92043638
0.1766241193,27.453147888,207.57617188,9.8240556717,3.14339209
0.1877585203,27.984289169,203.61950684,9.3566646576,3.13251138
0.2148623169,26.214664459,200.64985657,10.314278603,3.01236963
0.1683383584,2.1091704369,218.89001465,14.489583015,4.22479296
0.1686961353,5.0899562836,218.59054565,13.84003067,4.47531271
0.2011860907,7.2942767143,217.97825623,13,3.91420078
0.2353350073,10.880332947,216.98510742,13,3.98923826
0.2499011606,13.592622757,215.16638184,12.986005783,3.77432132
0.2618451119,18.298988342,212.38098145,11.998106956,3.76257014
0.2754481435,14.534674644,209.86132812,12.975588799,3.88756633
0.2804363966,21.630466461,207.75872803,12.905404091,4.67287302
0.2454003692,25.06741333,208.53414917,11.920935631,3.0352931
0.2082642317,25.694641113,207.47396851,10.832093239,2.52967644
0.2116292864,26.09654808,204.69650269,10.560815811,2.77288413
0.2262852192,22.201408386,201.22756958,11.264099121,2.89119291
0.256893903,20.333398819,198.72155762,11.579232216,3.0890553
0.2756729722,11.013733864,196.27659607,13.487898827,3.13871789
0.257496804,4.5399618149,195.49456787,13.5,3.48612118
0.2285570204,1.9271277189,195.28100586,13.5,3.68766999
0.1806428284,11.168618202,220.50543213,13.090520859,3.03376031
0.1902212948,7.4954314232,218.97399902,13.905743599,3.3847611
0.2097185105,7.1173801422,217.91331482,12.940464973,4.34642076
0.2311076075,11.491167068,216.57655334,12.957277298,4.34205008
0.2477224916,13.584836006,215.30462646,13,4.16303873
0.2602048218,13.87147522,213.43431091,12.977474213,3.54628539
0.2744885981,21.320678711,210.36865234,11.5,3.48724294
0.2965306342,19.886039734,207.23999023,11.785148621,3.775038
0.3083587587,15.551352501,204.25483704,12.979166985,4.87387419
0.2758464515,18.959440231,204.40322876,12.910106659,3.33140588
0.2380719632,26.034381866,202.88146973,10.77840519,2.53602242
0.2451431751,26.676483154,200.45335388,10.454731941,2.74083543
0.2711315453,21.255779266,197.79255676,12.260649681,2.90138841
0.2929545641,17.65961647,196.36642456,13.38141346,3.14071131
0.2971785069,7.5371103287,195.11354065,13.5,3.36669993
0.2752435505,3.6425325871,194.85011292,13.5,4.02429247
0.2393135428,2.5546452999,194.86706543,13.5,4.32176113
0.1890509725,9.1611680984,223.41752625,13.658098221,3.10308623
0.1903226376,16.573719025,220.97680664,12.285657883,2.92211795
0.2051654905,14.306302071,218.36447144,12.979166985,3.35377955
0.227016598,12.82728672,216.71086121,12.5,3.95453072
0.2439127564,18.436170578,214.79907227,12.338517189,4.39988804
0.2613795996,18.946828842,213.15457153,12.748386383,4.48751831
0.2789228857,20.790470123,211.35379028,12.949336052,3.56558895
0.2916459441,25.533227921,208.5982666,10.367390633,3.29472113
0.3113965094,20.260402679,205.33251953,11.865426064,3.45479417
0.3282919824,13.399558067,202.65765381,12.989583015,4.05278873
0.3129523695,15.847537041,201.85667419,12.989513397,4.69695091
0.2877400816,22.947595596,199.45454407,11.50338459,3.34474969
0.2924438715,19.559171677,197.29307556,12.242033005,2.84411597
0.3091904521,10.22852993,195.46243286,13,3.20606351
0.3113798797,6.8969173431,194.93864441,13,3.79780245
0.30287534,3.3268926144,194.43685913,13.001701355,4.20560122
0.2845617235,2.5547623634,194.38476562,13.5,4.41825724
0.2497242987,3.1508722305,194.49584961,13.5,5.46208429
0.2156418413,1.6898659468,194.80458069,13.5,6.19532394
0.1947928071,5.1869058609,225.34310913,14.239093781,3.51934457
0.1912285388,15.640414238,223.85948181,12.339011192,3.08520031
0.1896728575,19.761322021,220.68179321,11.599480629,2.805022
0.2017550618,13.975878716,217.7124176,12.5,3.02669716
0.2257279158,13.657818794,215.43893433,12.5,3.40201163
0.257491827,14.998579025,212.91325378,12.487820625,3.70365024
0.295050621,16.227287292,210.78045654,12.5,4.35582209
0.3211142421,20.857408524,208.11824036,11.940242767,4.00245905
0.3281486332,26.072998047,204.59739685,10.542305946,3.53570056
0.3359641433,17.748022079,202.58222961,12.710676193,3.13322067
0.3519438207,18.623556137,200.32391357,12.901498795,3.53095078
0.3545191884,21.685379028,198.56466675,11.622806549,4.49785376
0.3318839967,13.319329262,196.36503601,13,4.33627748
0.3250911534,7.768640995,195.3855896,13,4.03058052
0.3306467831,2.9345097542,194.63737488,13,4.57599068
0.3175987303,2.1951220036,194.33647156,13,4.69376516
0.3019149005,1.7681695223,194.03070068,13,4.8536911
0.2863585353,2.5077712536,193.92852783,13.289323807,5.21746397
0.2571915984,3.7681093216,194.0537262,13.340284348,6.30308914
0.2213835418,3.4357016087,194.56513977,13.088031769,5.77762318
0.1836317927,11.09647274,225.21043396,13.341172218,3.27431512
0.1827121377,21.144830704,222.29417419,11.397122383,3.08625627
0.1914990097,19.655410767,218.91545105,11.634951591,3.20305347
0.2101990134,14.812056541,216.33325195,12.5,3.37937665
0.2365984321,22.866415024,213.68511963,11.374573708,3.45828724
0.2753883302,23.116998672,210.44442749,12.025206566,3.5788517
0.3222512305,25.710599899,208.00134277,9.9461860657,4.10975218
0.3600117862,32.930023193,205.2658844,8.6315135956,4.12593651
0.3713872433,27.116167068,201.18182373,9.5841379166,4.17051268
0.3621528149,23.587408066,199.42410278,11.196660042,3.44074965
0.3595929146,20.682386398,197.26139832,12.460481644,3.29385018
0.3572614789,13.869258881,196.05699158,12.957901001,4.3395586
0.3238681853,5.2584238052,195.20832825,12.957901001,5.25447941
0.3131199777,3.6912322044,194.84140015,13,5.5668354
0.3260189593,1.7786296606,194.46813965,12.998246193,5.54118109
0.3134825528,1.6412454844,194.29232788,12.910611153,5.25049067
0.2954384685,2.1425457001,193.95492554,13,5.2556324
0.2774963975,1.2394276857,193.66049194,13,5.56702757
0.2590233982,2.0965232849,193.6599884,13.5,6.88575983
0.2368022651,4.3190703392,194.07810974,13.300762177,6.25420904
0.2113755792,2.8678312302,194.65965271,13.489583015,6.17117786
0.3337328136,1.5955479145,186.21868896,13.5,5.80801058
0.1745515615,13.676081657,224.42266846,12.762162209,3.36166215
0.1975169927,19.062007904,221.40292358,11.960285187,3.42323756
0.2322994471,18.826574326,217.99789429,11.991329193,3.53848219
0.253015101,16.303789139,215.0635376,12.041440964,3.66093826
0.2648973763,23.435764313,211.34216309,11,3.53769159
0.3009425998,16.436717987,208.00521851,12.467022896,3.4125452
0.3498792052,22.906282425,205.30015564,11.203359604,3.8064518
0.3887765706,21.859136581,201.72328186,11.259122849,3.66802645
0.3974854052,17.472391129,198.47314453,12.248272896,4.05459547
0.3737210035,15.186775208,196.49085999,12.5,4.17960501
0.338132441,7.9347267151,194.92463684,12.5,5.06427193
0.2801335156,4.4258766174,194.7371521,12.5,6.00303555
0.235454455,2.0117790699,194.66160583,12.5,6.12805653
0.272764802,1.3029580116,194.54528809,12.5,6.10006809
0.3145408928,2.6004309654,194.36854553,12.5,5.38035393
0.3141456246,1.3627533913,194.13594055,12.5,5.0865407
0.3010211885,2.334897995,193.84165955,12.54838562,5.17152357
0.2631303072,0.897649169,193.56347656,13,5.68628263
0.2350756973,0.9250731468,193.53230286,13.498254776,6.01275158
0.2345144153,3.1450781822,193.77284241,13.460285187,6.73228598
0.2199600935,2.9435875416,194.2883606,13.290147781,6.48463011
0.3152915239,1.1356716156,186.46878052,13.5,5.89283228
0.330431968,0.6909513474,186.40345764,13.5,5.83194733
0.1889828146,13.651786804,223.3772583,12.770833015,3.14810276
0.2353769541,18.100158691,220.52452087,12,3.06191182
0.2889885604,19.030450821,217.1749115,11.998263359,3.04375887
0.3102766275,23.226539612,213.38572693,11.135476112,3.34818411
0.3062908351,22.17486763,208.9750061,11.333415031,3.68685818
0.3319880068,17.625522614,205.93798828,11.956618309,3.76421809
0.373054713,24.397039413,202.97569275,10.685843468,3.75439024
0.394161433,20.925258636,199.70205688,11.54172802,3.84019494
0.3932272494,15.145830154,197.03378296,12.248223305,4.14629745
0.3702586293,9.1233577728,195.52449036,12.5,4.56822109
0.3039666712,3.086659193,194.46099854,12.451368332,5.65688276
0.1807996929,1.2997407913,194.33435059,11.541644096,6.19160032
0.1334455311,3.2705905437,194.58300781,11.282923698,5.66844511
0.226717025,9.7051801682,195.13275146,10.501613617,4.15693331
0.3010132015,13.676468849,195.61094666,11.746525764,3.57389617
0.3187783361,9.1283407211,194.88163757,12.001735687,3.66577816
0.3135313988,9.1185493469,194.31887817,12.498263359,4.22705603
0.2459804714,3.4249501228,193.66542053,12.78991127,5.25546122
0.1724833101,1.2806433439,193.37184143,13.050327301,6.01831198
0.1841274351,2.6410198212,193.42520142,13.5,7.37872982
0.2223000526,2.9996688366,193.92050171,13.289950371,7.19116831
0.3027429283,0.4962871969,186.6224823,13.5,6.12567568
0.3150314987,0.7378250957,186.53343201,13.5,5.94220924
0.3274744749,1.0241121054,186.53379822,13.5,8.35360909
0.2084312737,2.4719924927,223.12132263,13.498254776,4.01361799
0.2186416984,13.759345055,222.36663818,13.199887276,3.60780668
0.2632162273,21.028558731,219.66127014,11.583786011,3.63215613
0.3218831122,20.437114716,216.42729187,11.65799427,3.62655234
0.3479732871,23.873350143,212.38905334,11.126970291,3.6985023
0.3426062763,20.823944092,207.74038696,11.625225067,4.02563
0.3456702232,17.283512115,204.19932556,12,4.1892395
0.3584253192,15.067754745,201.44186401,12,4.13640499
0.3651174009,13.493142128,198.93669128,12,4.39934254
0.3652317226,9.8004589081,197.08831787,12,4.87738276
0.3626939356,8.9596481323,195.83853149,11.998272896,4.65258884
0.3300849497,9.4836435318,195.23907471,11.123930931,4.7108345
0.2377333194,10.411296844,195.18217468,8.9612073898,4.42232132
0.1733659804,24.637798309,197.04707336,8.0742721558,2.72003436
0.1972513348,27.727216721,199.17550659,8.3817386627,2.56590223
0.2312078625,26.053594589,199.45791626,11.098272324,3.63745713
0.2661935985,20.002075195,198.06919861,11.293187141,3.84704995
0.299603194,22.342479706,196.56907654,12,3.60053635
0.2689091563,13.414503098,194.56201172,12.498272896,3.50238752
0.1878986955,4.2642397881,193.2203064,13,5.72945118
0.1343382597,2.4876570702,193.11000061,13.5,7.84326792
0.1603149921,2.6296560764,193.5743866,13.49131012,7.4556694
0.2212718576,3.0193431377,193.50740051,13.5,7.07735586
0.3309620917,1.1127940416,187.83848572,13,4.83174467
0.3624333143,2.6674566269,187.56950378,13,4.64014006
0.347915262,3.2414445877,186.98596191,13.5,5.4279294
0.3051440418,0.825240612,186.71723938,13.5,5.92899132
0.3036251068,1.4949347973,186.71340942,13.5,6.27637577
0.3234964311,1.5848665237,186.80862427,13.5,8.60283756
0.2461952567,9.7836303711,223.62559509,12.589425087,3.30762792
0.2408924997,13.752571106,221.96990967,12.910545349,3.4946878
0.2582438588,19.920661926,219.20414734,11.520833015,3.62422061
0.2943660915,20.371520996,215.69572449,11.540345192,3.73662233
0.3244425356,21.979494095,212.24832153,11.951818466,3.73967171
0.3356495202,26.032505035,208.42857361,11.958763123,3.34441376
0.3088223636,22.079317093,204.00845337,11.950064659,3.30113053
0.288662523,14.332427025,201.55004883,12,3.41103053
0.3042374849,13.876629829,199.79936218,11.998281479,3.51669335
0.3242470324,17.923683167,199.24761963,11.503472328,3.90324688
0.3502544463,21.825494766,198.50109863,10.174479485,3.88985372
0.3740631342,26.518640518,198.55641174,9.4453420639,4.3571806
0.3452210128,36.628570557,199.46180725,6.9174542427,2.34358072
0.2609651089,34.53591156,202.6925354,8.5642080307,2.56792951
0.1906255484,17.735620499,203.48362732,11.566025734,2.51123261
0.1646591425,17.09577179,202.60473633,12.489583015,4.02549553
0.1995915473,19.441968918,201.50643921,11.411408424,3.98654437
0.2491456717,25.866653442,199.57452393,11.326382637,2.54839706
0.2691408992,21.49994278,196.77085876,11.917526245,2.34417892
0.2493319064,12.205874443,193.73905945,12.790345192,4.66121864
0.1521500349,1.9854910374,193.11009216,13.450064659,5.70887947
0.1011133269,1.309813261,193.3344574,13.299043655,5.62633038
0.1812914163,1.2619044781,193.3870697,13.451818466,5.38285828
0.2596043646,8.351023674,192.66700745,13.001753807,4.15231419
0.2854086757,17.653957367,190.84631348,12.520833015,4.13332129
0.3103353083,9.9234991074,188.81394958,13,4.08914137
0.3464363217,2.7953891754,188.02626038,13,4.37517786
0.3727558851,2.8010611534,187.90284729,13,4.28013563
0.3598885238,4.9720935822,187.35461426,13.489583015,5.05189562
0.3172184229,1.9695070982,186.92190552,13.5,5.94634008
0.3030192554,1.1627248526,186.91990662,13.5,6.44542551
0.322498858,0.9107857943,187.02378845,13.5,8.74988079
0.2568753958,13.338878632,225.99429321,13.027633667,3.02888632
0.2433652133,16.291690826,223.97723389,12.498310089,2.81246519
0.2338036448,25.397743225,222.51298523,11.809994698,3.14523363
0.2343251854,28.906387329,219.09873962,11.333320618,2.43055582
0.2557067871,30.026882172,215.30854797,11.333320618,3.00121522
0.2785049677,26.59910965,212.1736145,11.415387154,2.41794872
0.2569696903,29.999488831,207.210495,11.082119942,2.39078975
0.2381325513,21.638463974,204.16755676,11.630827904,2.85671163
0.2589632273,16.95763588,202.49586487,11.510416985,3.03865218
0.2970890403,14.054631233,202.1927948,11.510416985,3.72771978
0.3392544687,14.489451408,201.99369812,11,3.87282658
0.3660306931,15.075997353,202.53738403,11.285307884,4.02440834
0.3407172859,18.955654144,204.14851379,10.257433891,2.79094911
0.2514689267,6.339509964,205.83462524,11.949529648,3.36699295
0.1675404459,7.0472893715,205.24133301,12.5,4.41830063
0.1498549283,8.0785017014,204.35585022,12.43813324,4.46958113
0.1877944768,15.98360157,204.77702332,10.421405792,3.05150723
0.201411143,28.84598732,204.49996948,11.067048073,2.53252244
0.2151051611,39.44575119,200.32539368,11,2.34521437
0.2435498983,22.726964951,195.11360168,11.706225395,2.48736978
0.1906730533,5.3693342209,193.61811829,13.210676193,4.93164587
0.1205576137,1.2678176165,193.49290466,13.010416985,5.23533869
0.166474998,1.558927536,193.67500305,12.5,6.23429012
0.2609622479,5.6265692711,193.45141602,12.998290062,6.0776825
0.2977608442,16.859998703,192.04925537,12.560156822,3.41697693
0.3116517961,12.794988632,189.45585632,12.991346359,3.31358027
0.3378579319,2.7069971561,188.28904724,13,4.44039106
0.3499256671,1.4935411215,188.23292542,13,4.5492487
0.3432769775,4.3615026474,187.69902039,13.25,4.71148396
0.325353533,2.0928790569,187.16233826,13.5,5.78559303
0.3105812371,1.2838964462,187.05729675,13.5,6.41444826
0.3206653297,1.324698329,187.16239929,13.5,8.2572031
0.2380160689,5.4448723793,227.17077637,14.23788166,2.8935492
0.2282957137,9.7649888992,225.68643188,13.491354942,2.63010931
0.2021841109,8.7771224976,224.78990173,12.191595078,2.89366484
0.1838793457,25.619752884,222.51216125,11.085028648,2.39207006
0.1965233982,25.503631592,219.28309631,11.491354942,2.65667844
0.2238618136,28.257919312,215.67744446,11.459169388,2.07606244
0.2444455624,27.411859512,210.71366882,11.5,2.04175544
0.2615781426,20.956377029,207.33091736,11.5,3.12436318
0.275475204,18.29526329,205.37153625,11.909623146,2.77382159
0.3057613075,12.912392616,204.32446289,11.959257126,3.35815978
0.347106576,9.1677093506,203.95515442,11.498298645,3.89618659
0.363437146,8.0102500916,204.44297791,11.242985725,4.06426048
0.3316586316,8.0843610764,205.50212097,11.161482811,3.50885415
0.2490977943,2.8058667183,205.89227295,12.042513847,5.34563637
0.1733224988,4.5665740967,205.0589447,12.001770973,5.09659624
0.1701355577,10.441179276,205.24282837,9.9712524414,4.19554996
0.1960911155,25.39507103,207.58766174,9.005314827,2.87224364
0.1928273737,17.601848602,207.9413147,12.248070717,2.57919931
0.2068796903,26.943855286,205.5592041,11.256752014,2.32316971
0.230319798,29.509830475,199.20402527,11.070964813,2.31138945
0.2160414755,14.039764404,194.89732361,12.792513847,3.43311715
0.1928661615,2.0312132835,193.72747803,13,5.08693647
0.2227119952,1.1992237568,193.77360535,12.5,5.19717503
0.2790205181,1.6622083187,193.87199402,12.501770973,5.68441486
0.2960704863,12.134097099,193.07150269,12.918338776,3.82192135
0.2975958288,16.747461319,190.62380981,12.790830612,4.20230436
0.3078872263,7.2869997025,188.7003479,13,4.58330154
0.3213491738,1.7897040844,188.32826233,13,4.73347139
0.3348241448,3.261275053,187.90861511,13.001770973,5.1432333
0.328905195,2.5011529922,187.45846558,13.5,5.65467596
0.3149995804,2.3947739601,187.34754944,13.5,6.62103128
0.3189216852,2.9453849792,187.51852417,13.5,7.52656937
0.2129223347,9.626373291,227.83982849,13.995905876,1.91700935
0.1843277365,17.60351181,227.29977417,13.466604233,1.80439091
0.1439762116,22.199975967,226.52568054,10.691888809,2.0883348
0.1263022125,19.126882553,225.19723511,10.585445404,1.91833425
0.144168675,29.439474106,223.15975952,10.943791389,2.18160939
0.1872324646,37.104751587,216.91381836,10.343854904,2.24454188
0.2354617715,16.567388535,211.51080322,11.362534523,2.83855629
0.2805308998,15.053872108,210.05073547,11.181166649,2.72955918
0.3019658923,19.403577805,208.53860474,11.5,2.46794939
0.3209277093,17.566902161,206.67900085,11.5,3.21609139
0.3550483286,9.9296474457,205.55322266,11.008636475,3.87339783
0.368639499,8.479891777,205.72685242,11.452427864,4.20433617
0.3477083147,8.7967262268,206.36410522,10.968095779,3.23424435
0.2984749675,10.769151688,206.4047699,11.535865784,3.27759123
0.2523795068,10.001876831,205.6088562,11.161712646,4.00079012
0.2338959277,19.937990189,206.8421936,7.478741169,2.45946884
0.2074667066,23.840297699,211.07655334,9.3920307159,2.41770697
0.1911147684,19.788797379,211.04084778,12.042495728,2.60214305
0.2168675363,36.416374207,207.81575012,11.051045418,2.49569201
0.2397609949,33.198184967,199.85203552,11.200648308,2.59450006
0.2536965609,16.468425751,195.63894653,12.739583015,3.04361629
0.2686614692,4.5550589561,194.13890076,13,4.61234236
0.2905409038,1.2633012533,193.95478821,12.510416985,5.34839582
0.3149850965,0.7814651132,194.03674316,12.5,5.44163704
0.3199360371,7.8658714294,193.59899902,12.5,4.77290726
0.3149368763,15.133760452,191.78517151,12.989583015,4.40020227
0.3111910224,12.022296906,189.52464294,12.998307228,4.72752571
0.3177352548,4.6764583588,188.61157227,13,4.9271884
0.3346530497,3.041249752,188.085495,13,4.92536497
0.3380847573,2.4976782799,187.7950592,13.491363525,5.44926262
0.3301187158,2.259260416,187.74810791,13.448640823,6.05474997
0.3233555257,2.8459887505,188.02401733,13.288935661,6.71490383
0.1018975526,41.369033813,232.03768921,11.949264526,1.71901608
0.0863962993,45.096126556,230.54428101,8.8884477615,1.39420056
0.0980757773,37.405124664,228.31730652,9.5146064758,1.86376619
0.1418347806,50.374275208,224.85598755,10.506838799,1.83309817
0.194408983,48.821578979,216.86947632,10.491268158,1.84419537
0.254911989,34.363059998,214.75437927,10.008984566,2.3170259
0.3021804392,27.695919037,211.81489563,11.008731842,2.31699133
0.3299705982,21.874124527,209.02781677,11.5,3.55474448
0.3654168844,15.555025101,207.66656494,10.920830727,3.6634438
0.3793419302,12.185381889,207.38374329,11.46875,4.04552412
0.3681648076,8.2367019653,207.85018921,10.454419136,3.55429721
0.3471139967,11.171256065,208.19976807,11.068604469,3.04496956
0.3204337657,18.078233719,208.47822571,10.489583015,3.71095967
0.2728904188,22.35741806,209.85357666,8.8050317764,3.26958609
0.2002959102,13.081632614,213.67179871,11.127182961,2.82388997
0.1691275388,10.005362511,213.01113892,12.993056297,3.10389376
0.2105489522,24.274080276,210.15228271,11.153795242,2.97159719
0.2662961781,37.560073853,202.15995789,10.166250229,2.94926715
0.2990608513,18.91509819,197.47514343,12.287774086,3.24214697
0.3109000623,8.6853322983,195.04133606,13,3.68523145
0.320537746,2.8891932964,194.26040649,12.5,5.55581951
0.3373138607,0.6622669697,194.12295532,12.5,5.57591248
0.3446424902,3.5661273003,193.95466614,12.5,5.2189641
0.3354880214,10.297745705,192.86334229,12.5,5.03674841
0.3207487166,12.437848091,190.72407532,12.989583015,4.82756758
0.3160321713,7.2786679268,189.32487488,13,4.66666317
0.3309042752,4.3352479935,188.6015625,13,4.65606594
0.344858855,4.1330270767,188.30667114,13.25,5.46427822
0.33969751,2.8698966503,188.07037354,13.489583015,5.64549589
0.3270348609,2.3419761658,188.36315918,13.25,6.40937471
0.1076183468,64.553749084,248.07571411,9.4217529297,1.59387243
0.0948357433,55.50233078,238.38552856,10.105433464,1.68363333
0.1113024727,35.286373138,232.80366516,11.06712532,1.75418949
0.1668906957,40.321678162,223.67263794,10.026080132,1.81635904
0.2438603789,18.873941422,219.13807678,11.5,2.31062841
0.2994599342,21.141651154,215.50907898,11.5,2.8681767
0.339659363,20.674211502,212.59709167,11.498324394,3.85720253
0.3805399537,17.584295273,210.86698914,10.747084618,3.7329073
0.3936496973,16.586448669,209.65858459,11,3.85466075
0.3860880137,9.7177391052,209.13302612,9.7540330887,3.65756536
0.3547619581,13.443358421,209.75500488,9.0915498734,2.77914429
0.3064513207,18.486537933,211.30609131,9.2495632172,3.51336098
0.2541109026,21.093080521,212.35490417,7.9954943657,2.65656185
0.1846275479,15.656009674,215.22923279,10.798286438,3.00078487
0.1601351053,15.090706825,213.67201233,12.459774017,3.39815593
0.2156312913,19.67350769,211.38394165,12.480963707,3.5992229
0.2802240253,37.583198547,206.00720215,11.008619308,3.32735372
0.3105030358,34.281391144,200.5460968,11.289668083,2.84008312
0.3199721277,16.418035507,196.17823792,12.094902039,2.86317825
0.3356765211,6.4747195244,194.64710999,12.252915382,5.04337835
0.353674382,0.4420027137,194.20988464,12.5,5.69730282
0.3561677635,2.5647065639,194.10275269,12.5,5.55851936
0.3381369114,8.6283550262,193.28044128,12.5,4.34553671
0.3109184802,11.56519413,191.4513855,12.951033592,4.17617035
0.2980505228,8.9008169174,190.17555237,13,4.34297848
0.3183848262,6.2169456482,189.35142517,13,4.13703871
0.3458266258,4.8885993958,189.00959778,13.051760674,4.41170073
0.345025152,3.9571945667,188.71749878,13.498202324,5.46235847
0.3312142193,3.0618469715,188.80905151,13.5,6.21763229
0.1784093231,18.362514496,261.61743164,12.5,2.85687923
0.1633000523,36.2306633,257.31643677,11.004993439,2.56762862
0.1254194528,51.218070984,247.62312317,10.293065071,1.91544092
0.1205598414,37.76612854,236.03620911,10.501520157,1.87999451
0.195339784,44.892299652,227.54141235,10.75,2.11565089
0.2744100392,33.186092377,221.40808105,11.041545868,2.95805907
0.3035076261,22.018424988,216.88096619,11,3.51693988
0.3446250856,14.937133789,214.60961914,11,4.03215361
0.3859063685,12.192913055,212.96792603,10.468723297,3.94122338
0.3926272392,17.286447525,211.58073425,10.242909431,3.56397176
0.3683800101,26.65225029,211.94117737,7.0936460495,3.70407987
0.3084538281,36.529735565,214.56980896,7.1178145409,2.45111823
0.2551832199,35.619407654,216.52397156,9.0608854294,3.18994713
0.2247946262,27.629219055,216.6338501,8.1322774887,3.0262413
0.1755160242,18.276037216,218.41549683,11.319634438,3.19473481
0.1618107259,25.487659454,216.32400513,11,2.74264812
0.2024098784,26.205842972,212.99630737,11.709836006,2.34525633
0.2370504588,26.801309586,208.4650116,11.413434982,2.49479723
0.2628824711,34.52986908,202.44805908,10.168851852,2.46755147
0.294709295,18.718000412,197.60154724,11.998193741,2.55685997
0.3333545625,10.699034691,195.08717346,12,4.38018656
0.3573960066,1.3402510881,194.33055115,12,5.73815584
0.3533940613,1.7681765556,194.31820679,12.5,5.79159689
0.3249694407,5.3454198837,193.91902161,12.5,4.8357482
0.2865944803,9.5426397324,192.65298462,12.501806259,4.14968204
0.2672219873,10.287378311,191.701828,13,4.09999275
0.2918204069,9.5752601624,190.62390137,13,3.77196956
0.3345238566,7.9045653343,189.87368774,13,4.06621027
0.3472994864,3.4477314949,189.31735229,13.5,5.33674479
0.3355415762,3.6605987549,189.32769775,13.5,5.89817667
0.2016900331,18.009681702,262.02032471,11.982903481,2.79601789
0.1855247319,39.224639893,256.35598755,9.1201686859,2.32950616
0.1571219862,46.600189209,247.49610901,8.8011827469,2.13501239
0.1755939722,34.909122467,235.36074829,10.458559036,2.29639864
0.2560689747,30.78338623,229.27749634,10.341615677,3.1631465
0.3061170578,29.233350754,224.50663757,11,3.63708448
0.3125537336,25.144012451,219.67462158,10.762338638,3.99217176
0.3502482474,24.866594315,216.80368042,10.460330009,3.80110145
0.383785516,20.756250381,215.3289032,9.293718338,2.60824466
0.3669052422,24.702285767,214.65881348,8.0649557114,2.7222259
0.3037424386,38.555278778,217.16625977,6.9807195663,3.02812576
0.2450103462,24.525447845,219.30415344,8.1214857101,3.13407111
0.2263604403,16.591794968,221.55709839,11.248184204,3.20963597
0.203641668,17.836963654,220.95133972,11.594557762,2.90743423
0.1680381596,7.7813148499,220.85954285,13.405932426,3.16224575
0.1658446491,14.51211834,219.79045105,13.196020126,2.92568183
0.1809728593,34.446731567,215.39909363,10.963648796,2.74318004
0.195729956,29.399087906,209.43441772,11.050504684,2.91402936
0.2329113036,31.855871201,203.67185974,10.553979874,2.92771387
0.2855809629,21.553701401,198.72343445,11.791748047,3.05096769
0.330873698,12.335204124,195.60908508,12,3.98775721
0.3516812027,3.1305174828,194.7097168,11.951416969,5.72972298
0.3379722238,4.258998394,194.82366943,11.772754669,5.86052322
0.2977514863,6.57635355,194.65214539,12.5,4.66668653
0.255236119,8.9305419922,193.79212952,12.5,3.87945724
0.2371613979,9.7986965179,193.21591187,12.951416969,3.79575014
0.2592086792,11.406656265,192.16662598,13,3.64259648
0.3075475395,12.555455208,191.03338623,13,3.71597815
0.338162154,6.0156741142,190.02954102,13.5,4.64023924
0.3350982368,4.662501812,189.93467712,13.5,5.40684557
0.179393664,5.0440526009,262.25619507,13.672942162,3.4911809
0.1822637767,21.335723877,260.74041748,11.245381355,2.84469199
0.1743312031,37.22776413,255.11523438,9.7896270752,2.56020093
0.1906955689,37.817474365,246.74180603,10.195137024,3.0726018
0.2508243918,38.304534912,238.28175354,11,3.69577169
