id,NDVI,Slope,Elevation,Insolation,Lat,Long,TWI,n,distance,feature_x,feature_y,nearest_x,nearest_y
"37691",0.217836543900000,22.207670212000000,238.048507690000008,17.000000000000000,7426984.72000000,388505.93170000,3.26042557,"1",0.000000000931323,388505.931700000015553,7426984.720499999821186,388505.931700000015553,7426984.720500000752509
"37692",0.217791855300000,22.574127196999999,233.744628909999989,16.420108795000001,7426974.72000000,388505.93170000,3.52025175,"1",0.000000000931323,388505.931700000015553,7426974.720499999821186,388505.931700000015553,7426974.720500000752509
"37693",0.224656224300000,24.265909194999999,229.816406250000000,15.783264160000000,7426964.72000000,388505.93170000,3.59853625,"1",0.000000000931323,388505.931700000015553,7426964.720499999821186,388505.931700000015553,7426964.720500000752509
"37694",0.221008315700000,19.703405380000000,226.273376460000009,17.000000000000000,7426954.72000000,388515.93170000,4.55212975,"1",0.000000000931323,388515.931700000015553,7426954.720499999821186,388515.931700000015553,7426954.720500000752509
"37695",0.204704463500000,20.986339568999998,223.223663329999994,17.000000000000000,7426944.72000000,388505.93170000,3.65977359,"1",0.000000000931323,388505.931700000015553,7426944.720499999821186,388505.931700000015553,7426944.720500000752509
"37696",0.184835940600000,17.871862410999999,221.848266599999988,16.999010085999998,7426934.72000000,388505.93170000,3.88899612,"1",0.000000000931323,388505.931700000015553,7426934.720499999821186,388505.931700000015553,7426934.720500000752509
"37697",0.167369365700000,17.065618515000001,219.455886840000005,16.634920120000000,7426924.72000000,388505.93170000,5.11327028,"1",0.000000000931323,388505.931700000015553,7426924.720499999821186,388505.931700000015553,7426924.720500000752509
"37703",0.087897077200000,17.551910400000001,222.749633789999990,13.042651176000000,7426864.72000000,388505.93170000,2.90093374,"1",0.000000000931323,388505.931700000015553,7426864.720499999821186,388505.931700000015553,7426864.720500000752509
"37704",0.074446335400000,6.705508232100000,225.035018919999999,17.980871200999999,7426854.72000000,388505.93170000,3.41290808,"1",0.000000000931323,388505.931700000015553,7426854.720499999821186,388505.931700000015553,7426854.720500000752509
"37878",0.095780164000000,5.076175212900000,371.609619140000007,22.707118988000001,7427314.72000000,388515.93170000,4.58928967,"1",0.000000000931323,388515.931700000015553,7427314.720499999821186,388515.931700000015553,7427314.720500000752509
"37879",0.089369021400000,14.403931618000000,370.457702639999980,16.847957611000002,7427304.72000000,388515.93170000,3.59050822,"1",0.000000000931323,388515.931700000015553,7427304.720499999821186,388515.931700000015553,7427304.720500000752509
"37880",0.084663927600000,13.498295784000000,369.659851070000002,17.584234238000001,7427294.72000000,388515.93170000,3.03212571,"1",0.000000000931323,388515.931700000015553,7427294.720499999821186,388515.931700000015553,7427294.720500000752509
"37881",0.062296532100000,6.231534481000000,368.117309569999975,18.956968307000000,7427284.72000000,388525.93170000,3.41215396,"1",0.000000000931323,388525.931700000015553,7427284.720499999821186,388525.931700000015553,7427284.720500000752509
"37882",0.038698338000000,5.123109817500000,367.598266599999988,20.779718399000000,7427274.72000000,388515.93170000,3.86092067,"1",0.000000000931323,388515.931700000015553,7427274.720499999821186,388515.931700000015553,7427274.720500000752509
"37883",0.055039476600000,14.673803329000000,365.855957030000013,20.010416030999998,7427264.72000000,388515.93170000,2.90852094,"1",0.000000000931323,388515.931700000015553,7427264.720499999821186,388515.931700000015553,7427264.720500000752509
"37884",0.096797660000000,11.965051651000000,363.415222169999993,20.909803391000001,7427254.72000000,388515.93170000,2.96965075,"1",0.000000000931323,388515.931700000015553,7427254.720499999821186,388515.931700000015553,7427254.720500000752509
"37885",0.123896375300000,14.539028168000000,361.086822509999990,20.000000000000000,7427244.72000000,388515.93170000,3.07756448,"1",0.000000000931323,388515.931700000015553,7427244.720499999821186,388515.931700000015553,7427244.720500000752509
"37886",0.128489509200000,10.919898033000001,358.914154049999979,19.749757766999998,7427234.72000000,388525.93170000,4.02288485,"1",0.000000000931323,388525.931700000015553,7427234.720499999821186,388525.931700000015553,7427234.720500001683831
"37887",0.124464683200000,10.524707793999999,357.294891360000008,18.456558227999999,7427224.72000000,388515.93170000,4.05598164,"1",0.000000000931323,388515.931700000015553,7427224.720500000752509,388515.931700000015553,7427224.720500000752509
"37888",0.111528791500000,20.062673569000001,355.039855960000011,17.034845352000001,7427214.72000000,388515.93170000,3.39619064,"1",0.000000000931323,388515.931700000015553,7427214.720499998889863,388515.931700000015553,7427214.720500000752509
"37889",0.094542414000000,26.932369231999999,350.481231690000016,16.874958037999999,7427204.72000000,388515.93170000,2.32639360,"1",0.000000000931323,388515.931700000015553,7427204.720499999821186,388515.931700000015553,7427204.720500000752509
"37890",0.074065156300000,29.273778915000001,345.467742919999978,16.701343536000000,7427194.72000000,388525.93170000,3.89488006,"1",0.000000000931323,388525.931700000015553,7427194.720499999821186,388525.931700000015553,7427194.720500000752509
"37891",0.048391167100000,35.704113006999997,338.939636230000019,15.550386429000000,7427184.72000000,388515.93170000,2.35299110,"1",0.000000000931323,388515.931700000015553,7427184.720499999821186,388515.931700000015553,7427184.720500000752509
"37892",0.039218340100000,27.497203827000000,333.369018550000021,16.963663101000002,7427174.72000000,388515.93170000,2.53707838,"1",0.000000000931323,388515.931700000015553,7427174.720499999821186,388515.931700000015553,7427174.720500000752509
"37893",0.044397618600000,29.308654785000002,328.344299320000005,16.250078201000001,7427164.72000000,388515.93170000,2.68327808,"1",0.000000000931323,388515.931700000015553,7427164.720499999821186,388515.931700000015553,7427164.720500000752509
"37894",0.050775162900000,27.595098494999998,321.653930660000015,16.000003814999999,7427154.72000000,388515.93170000,2.73850250,"1",0.000000000931323,388515.931700000015553,7427154.720499999821186,388515.931700000015553,7427154.720500000752509
"37895",0.065080538400000,35.198451996000003,316.177764889999992,15.510416985000001,7427144.72000000,388515.93170000,2.61619282,"1",0.000000000931323,388515.931700000015553,7427144.720499999821186,388515.931700000015553,7427144.720500000752509
"37896",0.080209903400000,28.500352858999999,309.827911379999989,16.000003814999999,7427134.72000000,388525.93170000,4.53340578,"1",0.000000000931323,388525.931700000015553,7427134.720499999821186,388525.931700000015553,7427134.720500000752509
"37897",0.100940048700000,34.433349608999997,304.601806640000007,15.022571564000000,7427124.72000000,388515.93170000,3.30351686,"1",0.000000000931323,388515.931700000015553,7427124.720499999821186,388515.931700000015553,7427124.720500000752509
"37898",0.127245649700000,27.571184158000001,299.157257080000022,15.833175659000000,7427114.72000000,388515.93170000,3.45979524,"1",0.000000000931323,388515.931700000015553,7427114.720499999821186,388515.931700000015553,7427114.720500000752509
"37899",0.186422631100000,23.011520386000001,294.734802249999973,16.920135498000000,7427104.72000000,388515.93170000,3.15357399,"1",0.000000000931323,388515.931700000015553,7427104.720499999821186,388515.931700000015553,7427104.720500000752509
"37900",0.217374965600000,29.295160293999999,290.256866460000026,16.083333969000002,7427094.72000000,388515.93170000,2.87797785,"1",0.000000000931323,388515.931700000015553,7427094.720499999821186,388515.931700000015553,7427094.720500000752509
"37901",0.208282187600000,27.786308289000001,284.316558840000027,16.369670868000000,7427084.72000000,388515.93170000,2.68032956,"1",0.000000000931323,388515.931700000015553,7427084.720499999821186,388515.931700000015553,7427084.720500000752509
"37902",0.212966799700000,33.326133728000002,278.863739010000018,11.057252884000000,7427074.72000000,388515.93170000,2.74450779,"1",0.000000000931323,388515.931700000015553,7427074.720499999821186,388515.931700000015553,7427074.720500001683831
"37903",0.224325358900000,33.166065216000000,273.063476560000026,10.751820564000001,7427064.72000000,388515.93170000,3.11395693,"1",0.000000000931323,388515.931700000015553,7427064.720500000752509,388515.931700000015553,7427064.720500000752509
"37904",0.234661579100000,24.420894622999999,267.853637699999979,14.657905578999999,7427054.72000000,388525.93170000,3.55677843,"1",0.000000000931323,388525.931700000015553,7427054.720499998889863,388525.931700000015553,7427054.720500000752509
"37905",0.250312000500000,20.768695830999999,264.374298099999976,16.751979828000000,7427044.72000000,388515.93170000,3.29747868,"1",0.000000000931323,388515.931700000015553,7427044.720499999821186,388515.931700000015553,7427044.720500000752509
"37906",0.260957270900000,27.650100708000000,260.261230469999987,15.813235282999999,7427034.72000000,388515.93170000,3.31082678,"1",0.000000000931323,388515.931700000015553,7427034.720499999821186,388515.931700000015553,7427034.720500000752509
"37907",0.243066653600000,25.182689666999998,255.483871459999989,16.374547958000001,7427024.72000000,388525.93170000,3.27250957,"1",0.000000000931323,388525.931700000015553,7427024.720499999821186,388525.931700000015553,7427024.720500000752509
"37908",0.214454010100000,22.943431854000000,251.631088260000013,16.757026671999999,7427014.72000000,388515.93170000,3.24949455,"1",0.000000000931323,388515.931700000015553,7427014.720499999821186,388515.931700000015553,7427014.720500000752509
"37909",0.213319107900000,28.912714005000002,247.315612789999989,16.126049041999998,7427004.72000000,388515.93170000,3.52056503,"1",0.000000000931323,388515.931700000015553,7427004.720499999821186,388515.931700000015553,7427004.720500000752509
"37910",0.215539395800000,28.224328995000000,241.596466060000012,16.944402695000001,7426994.72000000,388515.93170000,3.38446808,"1",0.000000000931323,388515.931700000015553,7426994.720499999821186,388515.931700000015553,7426994.720500000752509
"37911",0.205158993600000,24.113775253000000,236.846054079999988,17.000000000000000,7426984.72000000,388515.93170000,3.39141941,"1",0.000000000931323,388515.931700000015553,7426984.720499999821186,388515.931700000015553,7426984.720500000752509
"37912",0.195372283500000,22.830101013000000,232.213577270000002,17.000000000000000,7426974.72000000,388515.93170000,3.52499700,"1",0.000000000931323,388515.931700000015553,7426974.720499999821186,388515.931700000015553,7426974.720500000752509
"37913",0.179397165800000,19.814672470000001,228.568817139999993,17.000000000000000,7426964.72000000,388515.93170000,3.69125295,"1",0.000000000931323,388515.931700000015553,7426964.720499999821186,388515.931700000015553,7426964.720500000752509
"37914",0.170061990600000,16.290832519999999,225.416503909999989,16.958292007000001,7426954.72000000,388515.93170000,4.55212975,"1",0.000000000931323,388515.931700000015553,7426954.720499999821186,388515.931700000015553,7426954.720500000752509
"37915",0.145031735300000,14.031733513000001,222.900009159999996,16.451265334999999,7426944.72000000,388515.93170000,5.33947372,"1",0.000000000931323,388515.931700000015553,7426944.720499999821186,388515.931700000015553,7426944.720500000752509
"37916",0.119683608400000,9.516272544900000,220.919235229999998,15.548569679000000,7426934.72000000,388515.93170000,5.55523014,"1",0.000000000931323,388515.931700000015553,7426934.720499999821186,388515.931700000015553,7426934.720500000752509
"37917",0.125210076600000,10.803633690000000,219.458724980000000,15.993137360000000,7426924.72000000,388515.93170000,4.86057806,"1",0.000000000931323,388515.931700000015553,7426924.720499999821186,388515.931700000015553,7426924.720500000752509
"37918",0.126745298500000,9.094752311700001,217.723541259999990,16.748348236000002,7426914.72000000,388515.93170000,4.60834312,"1",0.000000000931323,388515.931700000015553,7426914.720499999821186,388515.931700000015553,7426914.720500001683831
"37919",0.119477845700000,7.247864723200000,216.997573850000009,16.632108687999999,7426904.72000000,388515.93170000,5.86096001,"1",0.000000000931323,388515.931700000015553,7426904.720500000752509,388515.931700000015553,7426904.720500000752509
"37923",0.082566104800000,14.688480376999999,222.603851319999990,17.446182251000000,7426864.72000000,388515.93170000,3.43028998,"1",0.000000000931323,388515.931700000015553,7426864.720499999821186,388515.931700000015553,7426864.720500000752509
"37924",0.068217024200000,11.785837173000001,223.686584470000014,17.500000000000000,7426854.72000000,388515.93170000,3.18438506,"1",0.000000000931323,388515.931700000015553,7426854.720499999821186,388515.931700000015553,7426854.720500000752509
"38098",0.095780164000000,3.666230201700000,370.902984619999984,22.236333847000001,7427314.72000000,388525.93170000,4.62702942,"1",0.000000000931323,388525.931700000015553,7427314.720499999821186,388525.931700000015553,7427314.720500000752509
"38099",0.100696116700000,9.336672782899999,370.274688719999972,21.670959473000000,7427304.72000000,388525.93170000,3.81010056,"1",0.000000000931323,388525.931700000015553,7427304.720499999821186,388525.931700000015553,7427304.720500000752509
"38100",0.087124913900000,13.060984612000000,368.807556149999982,20.962404250999999,7427294.72000000,388525.93170000,3.02401781,"1",0.000000000931323,388525.931700000015553,7427294.720499999821186,388525.931700000015553,7427294.720500000752509
"38101",0.044226076500000,6.270883083300000,367.921569820000002,21.000000000000000,7427284.72000000,388525.93170000,3.41215396,"1",0.000000000931323,388525.931700000015553,7427284.720499999821186,388525.931700000015553,7427284.720500000752509
"38102",0.025996914100000,10.368685722000000,366.910980219999999,21.000000000000000,7427274.72000000,388525.93170000,3.67833972,"1",0.000000000931323,388525.931700000015553,7427274.720499999821186,388525.931700000015553,7427274.720500000752509
"38103",0.060458503700000,16.497396469000002,364.486694339999985,20.499589919999998,7427264.72000000,388525.93170000,3.47544384,"1",0.000000000931323,388525.931700000015553,7427264.720499999821186,388525.931700000015553,7427264.720500000752509
"38104",0.108077012000000,9.894210815399999,362.356811520000008,21.000000000000000,7427254.72000000,388525.93170000,3.60380292,"1",0.000000000931323,388525.931700000015553,7427254.720499999821186,388525.931700000015553,7427254.720500000752509
"38105",0.129738286100000,8.434491157500000,360.671203610000020,20.697711944999998,7427244.72000000,388535.93170000,4.85534716,"1",0.000000000931323,388535.931700000015553,7427244.720499999821186,388535.931700000015553,7427244.720500000752509
"38106",0.135190337900000,8.533131599400004,359.582427979999977,19.049739838000001,7427234.72000000,388525.93170000,4.02288485,"1",0.000000000931323,388525.931700000015553,7427234.720499999821186,388525.931700000015553,7427234.720500001683831
"38107",0.125860139700000,14.605340957999999,358.101562500000000,18.492252350000001,7427224.72000000,388535.93170000,3.34440470,"1",0.000000000931323,388535.931700000015553,7427224.720500000752509,388535.931700000015553,7427224.720500000752509
"38108",0.099684059600000,34.886470795000001,353.426147459999981,14.525728226000000,7427214.72000000,388535.93170000,3.02353716,"1",0.000000000931323,388535.931700000015553,7427214.720499998889863,388535.931700000015553,7427214.720500000752509
"38109",0.083340771500000,32.683174133000001,347.071990970000002,14.653140068000001,7427204.72000000,388525.93170000,4.06504679,"1",0.000000000931323,388525.931700000015553,7427204.720499999821186,388525.931700000015553,7427204.720500000752509
"38110",0.083433471600000,27.524988174000001,341.507812500000000,13.697145462000000,7427194.72000000,388525.93170000,3.89488006,"1",0.000000000931323,388525.931700000015553,7427194.720499999821186,388525.931700000015553,7427194.720500000752509
"38111",0.086313284900000,25.926345824999999,337.066497799999979,17.431051254000000,7427184.72000000,388535.93170000,3.91389346,"1",0.000000000931323,388535.931700000015553,7427184.720499999821186,388535.931700000015553,7427184.720500000752509
"38112",0.087698169100000,26.754684447999999,332.165863039999977,17.391437531000001,7427174.72000000,388525.93170000,3.85998273,"1",0.000000000931323,388525.931700000015553,7427174.720499999821186,388525.931700000015553,7427174.720500000752509
"38113",0.086858317300000,33.235668181999998,327.216766360000008,10.650868416000000,7427164.72000000,388525.93170000,3.78330088,"1",0.000000000931323,388525.931700000015553,7427164.720499999821186,388525.931700000015553,7427164.720500000752509
"38114",0.090104393700000,31.538810730000002,321.368835450000006,15.678271294000000,7427154.72000000,388525.93170000,3.73428679,"1",0.000000000931323,388525.931700000015553,7427154.720499999821186,388525.931700000015553,7427154.720500000752509
"38115",0.109379507600000,29.245143890000001,316.191070560000014,16.558788300000000,7427144.72000000,388525.93170000,4.07526875,"1",0.000000000931323,388525.931700000015553,7427144.720499999821186,388525.931700000015553,7427144.720500000752509
"38116",0.140477299700000,26.680456160999999,311.084106449999979,17.058717728000001,7427134.72000000,388525.93170000,4.53340578,"1",0.000000000931323,388525.931700000015553,7427134.720499999821186,388525.931700000015553,7427134.720500000752509
"38117",0.176676243500000,26.349216461000001,306.340942380000001,16.803771973000000,7427124.72000000,388525.93170000,4.47522068,"1",0.000000000931323,388525.931700000015553,7427124.720499999821186,388525.931700000015553,7427124.720500000752509
"38118",0.208492621800000,31.336769103999998,300.700286870000014,16.292280197000000,7427114.72000000,388525.93170000,4.17048311,"1",0.000000000931323,388525.931700000015553,7427114.720499999821186,388525.931700000015553,7427114.720500000752509
"38119",0.228984311200000,31.185152054000000,294.644927979999977,16.379087448000000,7427104.72000000,388525.93170000,4.00481796,"1",0.000000000931323,388525.931700000015553,7427104.720499999821186,388525.931700000015553,7427104.720500000752509
"38120",0.230550944800000,27.755447388000000,289.474060059999999,16.998254776000000,7427094.72000000,388525.93170000,3.76459241,"1",0.000000000931323,388525.931700000015553,7427094.720499999821186,388525.931700000015553,7427094.720500000752509
"38121",0.228568658200000,28.867359161000000,284.339508060000014,16.589885712000001,7427084.72000000,388525.93170000,3.18543816,"1",0.000000000931323,388525.931700000015553,7427084.720499999821186,388525.931700000015553,7427084.720500000752509
"38122",0.232778161800000,32.199176788000003,278.433502200000021,16.336803436000000,7427074.72000000,388525.93170000,3.22898579,"1",0.000000000931323,388525.931700000015553,7427074.720499999821186,388525.931700000015553,7427074.720500001683831
"38123",0.241167992400000,27.321397781000002,272.637786870000014,16.540126801000000,7427064.72000000,388525.93170000,3.47620845,"1",0.000000000931323,388525.931700000015553,7427064.720500000752509,388525.931700000015553,7427064.720500000752509
"38124",0.253616124400000,18.079814911000000,268.629882810000026,16.541461944999998,7427054.72000000,388535.93170000,4.44412422,"1",0.000000000931323,388535.931700000015553,7427054.720499998889863,388535.931700000015553,7427054.720500000752509
"38125",0.265902906700000,27.142215729000000,264.797637940000016,16.862649917999999,7427044.72000000,388535.93170000,4.56877661,"1",0.000000000931323,388535.931700000015553,7427044.720499999821186,388535.931700000015553,7427044.720500000752509
"38126",0.267506897500000,30.410253525000002,259.193969729999992,16.500000000000000,7427034.72000000,388525.93170000,3.09958768,"1",0.000000000931323,388525.931700000015553,7427034.720499999821186,388525.931700000015553,7427034.720500000752509
"38127",0.252797007600000,24.878871918000002,253.552444460000004,16.500000000000000,7427024.72000000,388525.93170000,3.27250957,"1",0.000000000931323,388525.931700000015553,7427024.720499999821186,388525.931700000015553,7427024.720500000752509
"38128",0.238022744700000,24.316926956000000,249.477081300000009,16.583744049000000,7427014.72000000,388535.93170000,4.48722029,"1",0.000000000931323,388535.931700000015553,7427014.720499999821186,388535.931700000015553,7427014.720500000752509
"38129",0.229600280500000,25.182037353999998,244.695999150000006,16.815048218000001,7427004.72000000,388525.93170000,3.75865293,"1",0.000000000931323,388525.931700000015553,7427004.720499999821186,388525.931700000015553,7427004.720500000752509
"38130",0.209097236400000,27.006931304999998,239.858764650000012,16.082017899000000,7426994.72000000,388525.93170000,3.94509244,"1",0.000000000931323,388525.931700000015553,7426994.720499999821186,388525.931700000015553,7426994.720500000752509
"38131",0.159927055200000,21.928146362000000,235.409133910000008,15.750411034000001,7426984.72000000,388525.93170000,4.09341145,"1",0.000000000931323,388525.931700000015553,7426984.720499999821186,388525.931700000015553,7426984.720500000752509
"38132",0.136694371700000,21.210956573000001,233.034255980000012,16.242101669000000,7426974.72000000,388525.93170000,4.42227077,"1",0.000000000931323,388525.931700000015553,7426974.720499999821186,388525.931700000015553,7426974.720500000752509
"38133",0.119140766600000,15.261244774000000,228.606323239999995,14.599361419999999,7426964.72000000,388525.93170000,5.04637575,"1",0.000000000931323,388525.931700000015553,7426964.720499999821186,388525.931700000015553,7426964.720500000752509
"38134",0.121448017700000,15.488679886000000,225.942687989999996,14.998272896000000,7426954.72000000,388525.93170000,5.21598339,"1",0.000000000931323,388525.931700000015553,7426954.720499999821186,388525.931700000015553,7426954.720500000752509
"38135",0.134813234200000,14.366481780999999,223.722213750000009,15.708538055000000,7426944.72000000,388525.93170000,4.94323778,"1",0.000000000931323,388525.931700000015553,7426944.720499999821186,388525.931700000015553,7426944.720500000752509
"38136",0.114200227000000,12.014361382000001,221.507843019999996,16.451183318999998,7426934.72000000,388525.93170000,4.74567652,"1",0.000000000931323,388525.931700000015553,7426934.720499999821186,388525.931700000015553,7426934.720500000752509
"38137",0.100917682100000,13.101267815000000,219.233978269999994,17.000000000000000,7426924.72000000,388525.93170000,4.72477293,"1",0.000000000931323,388525.931700000015553,7426924.720499999821186,388525.931700000015553,7426924.720500000752509
"38138",0.106045365300000,11.919953346000000,218.266174320000005,16.985876083000001,7426914.72000000,388525.93170000,5.18094683,"1",0.000000000931323,388525.931700000015553,7426914.720499999821186,388525.931700000015553,7426914.720500001683831
"38139",0.113977693000000,5.920498848000000,217.041900629999986,16.680505752999998,7426904.72000000,388525.93170000,5.06982183,"1",0.000000000931323,388525.931700000015553,7426904.720500000752509,388525.931700000015553,7426904.720500000752509
"38143",0.078325323800000,11.406528473000000,222.191635130000009,15.992372512999999,7426864.72000000,388525.93170000,4.16605282,"1",0.000000000931323,388525.931700000015553,7426864.720499999821186,388525.931700000015553,7426864.720500000752509
"38144",0.074152797500000,9.587764740000001,223.104019169999987,17.498844147000000,7426854.72000000,388525.93170000,4.01361799,"1",0.000000000931323,388525.931700000015553,7426854.720499999821186,388525.931700000015553,7426854.720500000752509
"38318",0.099736124300000,5.758301734900000,371.229339600000003,19.873008727999999,7427314.72000000,388545.93170000,4.03552723,"1",0.000000000931323,388545.931700000015553,7427314.720499999821186,388545.931700000015553,7427314.720500000752509
"38319",0.096141688500000,13.981842041000000,369.466522220000002,19.718151092999999,7427304.72000000,388535.93170000,4.62839603,"1",0.000000000931323,388535.931700000015553,7427304.720499999821186,388535.931700000015553,7427304.720500000752509
"38320",0.072580568500000,13.623881340000001,368.855255129999989,20.305377960000001,7427294.72000000,388535.93170000,4.94770193,"1",0.000000000931323,388535.931700000015553,7427294.720499999821186,388535.931700000015553,7427294.720500000752509
"38321",0.034484699400000,6.759094238300000,367.026245119999999,20.989583969000002,7427284.72000000,388545.93170000,4.30098677,"1",0.000000000931323,388545.931700000015553,7427284.720499999821186,388545.931700000015553,7427284.720500000752509
"38322",0.050428830100000,18.018630981000001,365.621948239999995,21.125406264999999,7427274.72000000,388535.93170000,3.45959330,"1",0.000000000931323,388535.931700000015553,7427274.720499999821186,388535.931700000015553,7427274.720500000752509
"38323",0.099598497200000,17.548673630000000,363.195678709999981,20.917484283000000,7427264.72000000,388535.93170000,3.33527708,"1",0.000000000931323,388535.931700000015553,7427264.720499999821186,388535.931700000015553,7427264.720500000752509
"38324",0.124664962300000,6.795351028400000,361.600982670000008,21.001718521000001,7427254.72000000,388545.93170000,4.85844278,"1",0.000000000931323,388545.931700000015553,7427254.720499999821186,388545.931700000015553,7427254.720500000752509
"38325",0.128572017000000,3.893818140000000,360.690979000000027,21.331583023000000,7427244.72000000,388535.93170000,4.85534716,"1",0.000000000931323,388535.931700000015553,7427244.720499999821186,388535.931700000015553,7427244.720500000752509
"38326",0.128083214200000,7.050446987200000,359.923431400000027,21.070379256999999,7427234.72000000,388535.93170000,4.68932772,"1",0.000000000931323,388535.931700000015553,7427234.720499999821186,388535.931700000015553,7427234.720500001683831
"38327",0.116800636100000,20.933750152999998,357.603759770000011,18.883291244999999,7427224.72000000,388535.93170000,3.34440470,"1",0.000000000931323,388535.931700000015553,7427224.720500000752509,388535.931700000015553,7427224.720500000752509
"38328",0.093082368400000,23.221319199000000,353.516052249999973,17.746604918999999,7427214.72000000,388545.93170000,4.82796240,"1",0.000000000931323,388545.931700000015553,7427214.720499998889863,388545.931700000015553,7427214.720500000752509
"38329",0.093558415800000,32.019489288000003,348.818145749999985,15.790435791000000,7427204.72000000,388535.93170000,3.52493334,"1",0.000000000931323,388535.931700000015553,7427204.720499999821186,388535.931700000015553,7427204.720500000752509
"38330",0.101732716000000,29.208580016999999,341.839355469999987,16.079864502000000,7427194.72000000,388535.93170000,3.70292664,"1",0.000000000931323,388535.931700000015553,7427194.720499999821186,388535.931700000015553,7427194.720500000752509
"38331",0.100326955300000,24.745998383000000,337.304779049999979,17.450078963999999,7427184.72000000,388535.93170000,3.91389346,"1",0.000000000931323,388535.931700000015553,7427184.720499999821186,388535.931700000015553,7427184.720500000752509
"38332",0.102741666100000,29.286243439000000,332.135162349999973,16.510416030999998,7427174.72000000,388545.93170000,4.56253719,"1",0.000000000931323,388545.931700000015553,7427174.720499999821186,388545.931700000015553,7427174.720500000752509
"38333",0.111615069200000,27.641956328999999,326.801818850000018,16.460494995000001,7427164.72000000,388535.93170000,4.29117537,"1",0.000000000931323,388535.931700000015553,7427164.720499999821186,388535.931700000015553,7427164.720500000752509
"38334",0.124694593300000,24.771741866999999,320.733306879999986,16.254259108999999,7427154.72000000,388535.93170000,4.60132742,"1",0.000000000931323,388535.931700000015553,7427154.720499999821186,388535.931700000015553,7427154.720500000752509
"38335",0.143969476200000,25.095438003999998,317.030700679999995,16.461503983000000,7427144.72000000,388535.93170000,4.32503271,"1",0.000000000931323,388535.931700000015553,7427144.720499999821186,388535.931700000015553,7427144.720500000752509
"38336",0.171804890000000,36.742610931000002,311.047698969999999,15.543831825000000,7427134.72000000,388535.93170000,3.83995056,"1",0.000000000931323,388535.931700000015553,7427134.720499999821186,388535.931700000015553,7427134.720500000752509
"38337",0.201550930700000,31.744535446000000,304.603210450000006,16.250000000000000,7427124.72000000,388535.93170000,3.93875074,"1",0.000000000931323,388535.931700000015553,7427124.720499999821186,388535.931700000015553,7427124.720500000752509
"38338",0.223075151400000,28.155292510999999,298.768157959999996,16.908899306999999,7427114.72000000,388535.93170000,4.06521606,"1",0.000000000931323,388535.931700000015553,7427114.720499999821186,388535.931700000015553,7427114.720500000752509
"38339",0.220737740400000,29.655187606999998,293.280548099999976,16.302495956000001,7427104.72000000,388535.93170000,4.07490826,"1",0.000000000931323,388535.931700000015553,7427104.720499999821186,388535.931700000015553,7427104.720500000752509
"38340",0.216846481000000,26.530599594000002,288.151794429999995,16.829744339000001,7427094.72000000,388535.93170000,4.20305824,"1",0.000000000931323,388535.931700000015553,7427094.720499999821186,388535.931700000015553,7427094.720500000752509
"38341",0.224445253600000,28.282854080000000,283.037109380000004,16.500000000000000,7427084.72000000,388535.93170000,4.33237696,"1",0.000000000931323,388535.931700000015553,7427084.720499999821186,388535.931700000015553,7427084.720500000752509
"38342",0.232830107200000,30.398563384999999,277.405364990000010,16.500000000000000,7427074.72000000,388535.93170000,4.30613947,"1",0.000000000931323,388535.931700000015553,7427074.720499999821186,388535.931700000015553,7427074.720500001683831
"38343",0.234397515700000,25.660469055000000,272.146698000000015,16.498281478999999,7427064.72000000,388535.93170000,4.35310078,"1",0.000000000931323,388535.931700000015553,7427064.720500000752509,388535.931700000015553,7427064.720500000752509
"38344",0.238668009600000,19.614871979000000,268.132171630000016,16.091100693000001,7427054.72000000,388535.93170000,4.44412422,"1",0.000000000931323,388535.931700000015553,7427054.720499998889863,388535.931700000015553,7427054.720500000752509
"38345",0.253703594200000,30.745920180999999,263.847290040000019,14.811382294000000,7427044.72000000,388535.93170000,4.56877661,"1",0.000000000931323,388535.931700000015553,7427044.720499999821186,388535.931700000015553,7427044.720500000752509
"38346",0.260292291600000,29.255359649999999,257.593597409999973,15.152551651000000,7427034.72000000,388535.93170000,4.64119148,"1",0.000000000931323,388535.931700000015553,7427034.720499999821186,388535.931700000015553,7427034.720500000752509
"38347",0.250184774400000,19.876541138000000,253.230484009999998,16.394693374999999,7427024.72000000,388535.93170000,4.56912613,"1",0.000000000931323,388535.931700000015553,7427024.720499999821186,388535.931700000015553,7427024.720500000752509
"38348",0.239125803100000,27.358488083000001,249.246017459999990,16.417484283000000,7427014.72000000,388535.93170000,4.48722029,"1",0.000000000931323,388535.931700000015553,7427014.720499999821186,388535.931700000015553,7427014.720500000752509
"38349",0.235433355000000,25.084981918000000,244.651123049999995,16.498281478999999,7427004.72000000,388535.93170000,4.53720379,"1",0.000000000931323,388535.931700000015553,7427004.720499999821186,388535.931700000015553,7427004.720500000752509
"38350",0.218249142200000,21.652698517000001,240.386428830000000,16.456167221000001,7426994.72000000,388535.93170000,4.52145910,"1",0.000000000931323,388535.931700000015553,7426994.720499999821186,388535.931700000015553,7426994.720500000752509
"38351",0.150615498400000,22.489492416000001,236.402297970000006,16.331686019999999,7426984.72000000,388535.93170000,4.59521866,"1",0.000000000931323,388535.931700000015553,7426984.720499999821186,388535.931700000015553,7426984.720500000752509
